sr_no,state,work_description,work_id,ida_agency,mp_name,constituency,expenditure_amount,vendor_name,work_status,expenditure_amount
679,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/228520,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
680,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/230583,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
681,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/228514,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
682,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233427,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
683,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/228523,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
684,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/228469,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
685,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/232757,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
686,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/232756,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
687,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/232748,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
688,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/232747,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
689,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/232763,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
690,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/228526,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
691,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/232749,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
692,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/228527,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
693,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233030,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
694,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233031,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
695,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/232764,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
696,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233428,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
697,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233048,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
698,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233450,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
699,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233449,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
700,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233448,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
701,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233447,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
702,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233429,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
703,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233461,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
704,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233433,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
705,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233430,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
706,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233460,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
707,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233432,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
708,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233464,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
709,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233463,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
710,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/228517,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
711,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/228467,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
712,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/228529,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
713,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233474,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
714,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233473,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
715,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233471,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
716,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233467,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
717,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233465,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
718,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233469,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
719,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233466,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
720,Uttar Pradesh,Lighting of public spaces,WS/MP18239/2025-2026/233468,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),Zia Ur Rehman,SAMBHAL,105000.0,R G Suppliers,Payment In-Progress,105000.0
721,Odisha,Construction of public irrigation facilities,WS/MP18150/2026-2027/272770,SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),Dharmendra Pradhan,SAMBALPUR,518.0,Dmf,Payment In-Progress,518.0
722,Odisha,Construction of public irrigation facilities,WS/MP18150/2026-2027/272840,SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),Dharmendra Pradhan,SAMBALPUR,234.0,Dmf,Payment In-Progress,234.0
723,Rajasthan,Installing hand pumps,WS/MP18172/2026-2027/212698,PRATAPGARH(DISTRICT COLLECTOR PRATAPGARH_IDA),Manna Lal Rawat,UDAIPUR(ST),73331.0,Sharada Construction And Supliers,Payment In-Progress,73331.0
724,Odisha,Construction of community centers and community halls,WS/MP372/2025-2026/265269,Kataka(DISTRICT COLLECTOR CUTTACK_IDA),Bhartruhari Mahtab,CUTTACK,29155.0,Bdo Nischintakoili Mplad Holding,Payment In-Progress,29155.0
725,Odisha,Construction of community centers and community halls,WS/MP372/2025-2026/257882,Kataka(DISTRICT COLLECTOR CUTTACK_IDA),Bhartruhari Mahtab,CUTTACK,8527.0,Bdo Nischintakoili Mplad Holding,Payment In-Progress,8527.0
726,Odisha,Lighting of public spaces,WS/MP372/2025-2026/265228,Kataka(DISTRICT COLLECTOR CUTTACK_IDA),Bhartruhari Mahtab,CUTTACK,1000.0,Bdo Nischintakoili Mplad Holding,Payment In-Progress,1000.0
727,Odisha,Lighting of public spaces,WS/MP372/2025-2026/265237,Kataka(DISTRICT COLLECTOR CUTTACK_IDA),Bhartruhari Mahtab,CUTTACK,1000.0,Bdo Nischintakoili Mplad Holding,Payment In-Progress,1000.0
728,Gujarat,Construction of common work sheds/ common covered sitting area,WS/MP18321/2025-2026/228406,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),Shobhanaben Mahendrasinh Baraiya,SABARKANTHA,500000.0,Kamalpur Gram Panchayat,Payment In-Progress,500000.0
729,Haryana,Improvement of electricity distribution infrastructure,WS/MP18062/2026-2027/288021,HISAR(DEPUTY COMMISSIONER HISSAR_IDA),Jai Parkash,HISAR,262170.0,Xen City Dhbvn Bhiwani,Payment In-Progress,262170.0
730,Haryana,Improvement of electricity distribution infrastructure,WS/MP18062/2026-2027/288024,HISAR(DEPUTY COMMISSIONER HISSAR_IDA),Jai Parkash,HISAR,89690.0,Xen City Dhbvn Bhiwani,Payment In-Progress,89690.0
731,Haryana,Improvement of electricity distribution infrastructure,WS/MP18062/2026-2027/288038,HISAR(DEPUTY COMMISSIONER HISSAR_IDA),Jai Parkash,HISAR,125153.0,Xen City Dhbvn Bhiwani,Payment In-Progress,125153.0
732,Haryana,Improvement of electricity distribution infrastructure,WS/MP18062/2026-2027/288022,HISAR(DEPUTY COMMISSIONER HISSAR_IDA),Jai Parkash,HISAR,140685.0,Xen City Dhbvn Bhiwani,Payment In-Progress,140685.0
733,Haryana,Improvement of electricity distribution infrastructure,WS/MP18062/2026-2027/288023,HISAR(DEPUTY COMMISSIONER HISSAR_IDA),Jai Parkash,HISAR,118848.0,Xen City Dhbvn Bhiwani,Payment In-Progress,118848.0
734,Haryana,Improvement of electricity distribution infrastructure,WS/MP18062/2026-2027/288015,HISAR(DEPUTY COMMISSIONER HISSAR_IDA),Jai Parkash,HISAR,177575.0,Xen City Dhbvn Bhiwani,Payment In-Progress,177575.0
735,Haryana,Improvement of electricity distribution infrastructure,WS/MP18062/2026-2027/279890,HISAR(DEPUTY COMMISSIONER HISSAR_IDA),Jai Parkash,HISAR,140366.0,Xen City Dhbvn Bhiwani,Payment In-Progress,140366.0
736,Karnataka,Construction of buildings for community cultural activities,WS/	 MP620/2026-2027/270149,DHARWAD(DEPUTY COMMISSIONER DHARWAR_IDA),Pralhad Venkatesh Joshi,DHARWAD,495246.0,Manjunath S Pawar,Payment In-Progress,495246.0
737,Odisha,Construction of community centers and community halls,WS/MP300/2026-2027/226384,KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA),Aparajita Sarangi,BHUBANESWAR,33.0,Cdo Zilla Parishad Dmf,Payment In-Progress,33.0
738,Karnataka,Construction of rooms and halls in school and colleges,WS/MP18090/2026-2027/231403,MANDYA(DEPUTY COMMISSIONER MANDYA_IDA),H.D. Kumaraswamy,MANDYA,125000.0,Project Manager Nirmithi Kendra Mandya,Payment In-Progress,125000.0
739,Karnataka,Construction of community centers and community halls,WS/MP18090/2025-2026/231341,MANDYA(DEPUTY COMMISSIONER MANDYA_IDA),H.D. Kumaraswamy,MANDYA,375000.0,Project Manager Nirmithi Kendra Mandya,Payment In-Progress,375000.0
740,Karnataka,Construction of community centers and community halls,WS/MP18090/2025-2026/231361,MANDYA(DEPUTY COMMISSIONER MANDYA_IDA),H.D. Kumaraswamy,MANDYA,750000.0,Project Manager Nirmithi Kendra Mandya,Payment In-Progress,750000.0
741,Karnataka,Construction of community centers and community halls,WS/MP18090/2025-2026/231400,MANDYA(DEPUTY COMMISSIONER MANDYA_IDA),H.D. Kumaraswamy,MANDYA,250000.0,Project Manager Nirmithi Kendra Mandya,Payment In-Progress,250000.0
742,Karnataka,Construction of community centers and community halls,WS/MP18090/2025-2026/201222,MANDYA(DEPUTY COMMISSIONER MANDYA_IDA),H.D. Kumaraswamy,MANDYA,125000.0,Project Manager Nirmithi Kendra Mandya,Payment In-Progress,125000.0
743,Karnataka,Construction of community centers and community halls,WS/MP18090/2025-2026/231361,MANDYA(DEPUTY COMMISSIONER MANDYA_IDA),H.D. Kumaraswamy,MANDYA,250000.0,Project Manager Nirmithi Kendra Mandya,Payment In-Progress,250000.0
744,West Bengal,Purchase of non-conventional energy system and devices for community use,WS/MP481/2026-2027/203981,MURSHIDABAD(DISTRICT MAGISTRATE MURSHIDABAD_IDA),Khalilur Rahaman,JANGIPUR,887155.0,Chumki Saha Sarkar,Payment In-Progress,887155.0
745,Karnataka,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18263/2026-2027/234844,UDUPI(DEPUTY COMMISSIONER UDUPI_IDA),Kota Srinivas Poojary,UDUPI CHIKMAGALUR,500000.0,Prashanth,Payment In-Progress,500000.0
746,Karnataka,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18356/2026-2027/228796,BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA),Priyanka Satish Jarkiholi,CHIKKODI,124731.0,Mahesh Kulagude,Payment In-Progress,124731.0
747,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP673/2026-2027/225939,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,993405.0,Chairman Mahalaxmi Majur Sahkari Sanstha Ltd Wanewadi Tal Barshi,Payment In-Progress,993405.0
748,Andhra Pradesh,Providing supply pipelines for drinking water,WS/MP524/2025-2026/198367,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Midhun Reddy,RAJAMPET,99980.0,V Hari Babu,Payment In-Progress,99980.0
749,Karnataka,Construction of community centers and community halls,WS/MP618/2026-2027/208398,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),Parvatagouda Chandanagouda Gaddigoudar,BAGALKOT,124520.0,Mallappa Gurupad Galagali,Payment In-Progress,124520.0
750,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP021/2025-2026/254834,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,99277.0,Mahesh Chandra,Payment In-Progress,99277.0
751,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18161/2025-2026/258702,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),Sanjna Jatav,BHARATPUR(SC),999737.0,Gantholiya Enterprises,Payment In-Progress,999737.0
752,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18161/2025-2026/258701,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),Sanjna Jatav,BHARATPUR(SC),199833.0,Gantholiya Enterprises,Payment In-Progress,199833.0
753,Odisha,Construction of community centers and community halls,WS/MP370/2024-2025/145537,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA),Jual Oram,SUNDARGARH (ST),127.0,District Mineral Foundation Sundargarh,Payment In-Progress,127.0
754,Karnataka,Construction of buildings for community cultural activities,WS/MP18077/2026-2027/192591,BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA),Jagadish Shettar,BELGAUM,375000.0,Somanath Mallappa Hundre,Payment In-Progress,375000.0
755,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP579/2025-2026/269578,ANAND(District Collector ANAND_IDA),Mitesh Rameshbhai Bakabhai Patel,ANAND,490000.0,Gram Panchayat Ras,Payment In-Progress,490000.0
756,Karnataka,Construction of rooms and halls in school and colleges,WS/MP18090/2026-2027/231403,MANDYA(DEPUTY COMMISSIONER MANDYA_IDA),H.D. Kumaraswamy,MANDYA,375000.0,Project Manager Nirmithi Kendra Mandya,Payment In-Progress,375000.0
757,Karnataka,Construction of buildings for community cultural activities,WS/MP18087/2025-2026/179034,GADAG(Deputy Commsioner Gadag_ida),Basavaraj Bommai,HAVERI,125000.0,Project Manager Nirmiti Kendra Gadag,Payment In-Progress,125000.0
758,Kerala,Purchase of hospital equipment,WS/MP18264/2025-2026/220210,KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA),K Francis George,KOTTAYAM,498750.0,Sree Gokulam Healthcare Pvt Ltd,Payment In-Progress,498750.0
759,Haryana,Construction of community centers and community halls,WS/MP18067/2025-2026/194316,SONIPAT(DEPUTY COMMISSIONER SONEPAT_IDA),Satpal Brahamchari,SONEPAT,163052.0,The Vk Cooperative Labour And Construction Society Limited,Payment In-Progress,163052.0
760,Gujarat,Construction of public toilets and bathrooms,WS/MP18059/2024-2025/168631,VALSAD(DISTRICT COLLECTOR VALSAD_IDA),Dhaval Laxmanbhai Patel,VALSAD(ST),500000.0,Gram Panchayat Pnagarbari,Payment In-Progress,500000.0
761,Andhra Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP18005/2025-2026/232793,Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Krishna Prasad Tenneti,BAPATLA,589011.0,Krishan Kishore Parchuru,Payment In-Progress,589011.0
762,Punjab,Construction of additional rooms and halls in the existing public and community building,WS/MP380/2025-2026/192934,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),Amar Singh,FATEHGARH SAHIB(SC),92225.0,Bhagwati Tile Studio,Payment In-Progress,92225.0
763,Punjab,Installing community drinking water plants,WS/MP18153/2025-2026/212819,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,232838.0,The Gill Sehkari Kirat Te Ussari Sabha Ltd,Payment In-Progress,232838.0
764,Assam,Construction of community centers and community halls,WS/MP18024/2025-2026/206731,CHARAIDEO(Deputy Commissioner Charaideo_IDA),Gaurav Gogoi,JORHAT,80190.0,Prabhat Changmai,Payment In-Progress,80190.0
765,Assam,Construction of community centers and community halls,WS/MP18024/2025-2026/172614,CHARAIDEO(Deputy Commissioner Charaideo_IDA),Gaurav Gogoi,JORHAT,65005.0,Prabhat Changmai,Payment In-Progress,65005.0
766,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP490/2025-2026/241223,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),Narendra Modi,VARANASI,738562.0,Tarun Concrete Udyog,Payment In-Progress,738562.0
767,Karnataka,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18263/2026-2027/149962,UDUPI(DEPUTY COMMISSIONER UDUPI_IDA),Kota Srinivas Poojary,UDUPI CHIKMAGALUR,400000.0,Umesha A Naik,Payment In-Progress,400000.0
768,Himachal Pradesh,Construction of community centers and community halls,WS/MP18328/2026-2027/267696,MANDI(DEPUTY COMMISSIONER MANDI_IDA),Kangana Ranaut,MANDI,100000.0,Gram Panchayat Navlaye,Payment In-Progress,100000.0
769,Karnataka,Construction of buildings for community cultural activities,WS/	 MP620/2025-2026/254664,DHARWAD(DEPUTY COMMISSIONER DHARWAR_IDA),Pralhad Venkatesh Joshi,DHARWAD,498497.0,Manjunath R Kalawad,Payment In-Progress,498497.0
770,Chhattisgarh,Street lights,WS/MP18278/2025-2026/243961,SAKTI(COLLECTOR SAKTI_IDA),Kamlesh Jangde,JANJGIR CHAMPA(SC),300000.0,Sarpanch Gram Panchayat Senduras,Payment In-Progress,300000.0
771,Chhattisgarh,Construction of water tanks,WS/MP18278/2025-2026/248124,SAKTI(COLLECTOR SAKTI_IDA),Kamlesh Jangde,JANJGIR CHAMPA(SC),150000.0,Sarpanch Gram Panchayat Senduras,Payment In-Progress,150000.0
