alias_id,ida_id,original_name,normalized_name,confidence_score,verified
IDA_ALIAS_000360,IDA_000360,JALAUN(DISTRICT MAGISTRATE JALAUN_IDA),jalaundistrict magistrate jalaunida,1.0,True
IDA_ALIAS_000361,IDA_000361,ARWAL(DISTRICT PLANNING OFFICER ARWAL_IDA),arwaldistrict planning officer arwalida,1.0,True
IDA_ALIAS_000362,IDA_000362,CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR),chikkamagalurudeputy commissioner chikmagalur,1.0,True
IDA_ALIAS_000363,IDA_000363,IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA),idukkidistrict collector idukkiida,1.0,True
IDA_ALIAS_000364,IDA_000364,TEHRI GARHWAL(DISTRICT MAGISTRATE TEHRI GARHWAL_IDA),tehri garhwaldistrict magistrate tehri garhwalida,1.0,True
IDA_ALIAS_000365,IDA_000365,HOJAI(DC OFFICE HOJAI),hojaidc office hojai,1.0,True
IDA_ALIAS_000366,IDA_000366,BHADOHI(DISTRICT MAGISTRATE BHADOHI_IDA),bhadohidistrict magistrate bhadohiida,1.0,True
IDA_ALIAS_000367,IDA_000367,CHENNAI(COMMISSIONER MUNCIPAL CORPORATION CHENNAI_IDA),chennaicommissioner muncipal corporation chennaiida,1.0,True
IDA_ALIAS_000368,IDA_000368,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),purbi champarandistrict planning officer mothihari east champaranida,1.0,True
IDA_ALIAS_000369,IDA_000369,UDHAMPUR(DEPUTY COMMISSIONER UDHAMPUR_IDA),udhampurdeputy commissioner udhampurida,1.0,True
IDA_ALIAS_000370,IDA_000370,GAJAPATI(DISTRICT COLLECTOR GAJAPATI_IDA),gajapatidistrict collector gajapatiida,1.0,True
IDA_ALIAS_000371,IDA_000371,TENKASI(DISTRICT COLLECTOR TENKASI_IDA),tenkasidistrict collector tenkasiida,1.0,True
IDA_ALIAS_000372,IDA_000372,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),akoladistrict collector akolaida,1.0,True
IDA_ALIAS_000373,IDA_000373,MALKANGIRI(DISTRICT COLLECTOR MALKANGIRI_IDA),malkangiridistrict collector malkangiriida,1.0,True
IDA_ALIAS_000374,IDA_000374,UNNAO(DISTRICT MAGIISTRATE UNNAO_IDA),unnaodistrict magiistrate unnaoida,1.0,True
IDA_ALIAS_000375,IDA_000375,HAVERI(DEPUTY COMMISSIONER HAVERI_IDA),haverideputy commissioner haveriida,1.0,True
IDA_ALIAS_000376,IDA_000376,AMBALA(DEPUTY COMMISSIONER AMBALA_IDA),ambaladeputy commissioner ambalaida,1.0,True
IDA_ALIAS_000377,IDA_000377,NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA),narmadapuramdistrict collector narmadapuramida,1.0,True
IDA_ALIAS_000378,IDA_000378,TAPI(DISTRICT COLLECTOR TAPI_IDA),tapidistrict collector tapiida,1.0,True
IDA_ALIAS_000379,IDA_000379,MORADABAD(DISTRICT MAGISTRATE MORADABAD_IDA),moradabaddistrict magistrate moradabadida,1.0,True
IDA_ALIAS_000380,IDA_000380,MAHISAGAR(COLLECTOR MAHISAGAR_IDA),mahisagarcollector mahisagarida,1.0,True
IDA_ALIAS_000381,IDA_000381,LOHARDAGA(DEPUTY COMMISSIONER LOHARDAGA_IDA),lohardagadeputy commissioner lohardagaida,1.0,True
IDA_ALIAS_000382,IDA_000382,SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA),sultanpurdistrict magistrate sultanpurida,1.0,True
IDA_ALIAS_000383,IDA_000383,UTTAR BASTAR KANKER(DISTRICT COLLECTOR KANKER_IDA),uttar bastar kankerdistrict collector kankerida,1.0,True
IDA_ALIAS_000384,IDA_000384,SANT KABIR NAGAR(DISTRICT MAGISTRATE SANT KABIR NAGAR_2),sant kabir nagardistrict magistrate sant kabir nagar2,1.0,True
IDA_ALIAS_000385,IDA_000385,AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),azamgarhdistrict magistrate azamgarhida,1.0,True
IDA_ALIAS_000386,IDA_000386,UPPER SUBANSIRI(DEPUTY COMMISIONER UPPER SUBANSIRI_IDA),upper subansirideputy commisioner upper subansiriida,1.0,True
IDA_ALIAS_000387,IDA_000387,PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA),pudukkottaidistrict collector pudukkottaiida,1.0,True
IDA_ALIAS_000388,IDA_000388,ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA),alappuzhadistrict collector alappuzhaida,1.0,True
IDA_ALIAS_000389,IDA_000389,DIDWANA-KUCHAMAN(DISTRICT COLLECTOR DIDWANA KUCHAMAN_IDA),didwanakuchamandistrict collector didwana kuchamanida,1.0,True
IDA_ALIAS_000390,IDA_000390,GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA),gwaliordistrict collector gwaliorida,1.0,True
IDA_ALIAS_000391,IDA_000391,DEWAS(DISTRICT COLLECTOR DEWAS_IDA),dewasdistrict collector dewasida,1.0,True
IDA_ALIAS_000392,IDA_000392,GONDA(DISTRICT MAGISTRATE GONDA_IDA),gondadistrict magistrate gondaida,1.0,True
IDA_ALIAS_000393,IDA_000393,LATUR(DISTRICT COLLECTOR LATUR_IDA),laturdistrict collector laturida,1.0,True
IDA_ALIAS_000394,IDA_000394,HARDA(DISTRICT COLLECTOR HARDA_IDA),hardadistrict collector hardaida,1.0,True
IDA_ALIAS_000395,IDA_000395,GARIYABAND(COLLECTRO GARIABAND_IDA),gariyabandcollectro gariabandida,1.0,True
IDA_ALIAS_000396,IDA_000396,PALGHAR(DISTRICT COLLECTOR PALGHAR_IDA),palghardistrict collector palgharida,1.0,True
IDA_ALIAS_000397,IDA_000397,JHAJJAR(DEPUTY COMMISSIONER CUM NODAL OFFICER MPLADS JHAJJAR),jhajjardeputy commissioner cum nodal officer mplads jhajjar,1.0,True
IDA_ALIAS_000398,IDA_000398,SHEIKHPURA(DISTRICT PLANNING OFFICER SHEIKHPURA_IDA),sheikhpuradistrict planning officer sheikhpuraida,1.0,True
IDA_ALIAS_000399,IDA_000399,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),prayagrajdistrict magistrae allahabadida,1.0,True
IDA_ALIAS_000400,IDA_000400,ADILABAD(DISTRICT COLLECTOR ADILABAD_IDA),adilabaddistrict collector adilabadida,1.0,True
IDA_ALIAS_000401,IDA_000401,GHAZIABAD(DISTRICT MAGISTRAE GHAZIABAD_IDA),ghaziabaddistrict magistrae ghaziabadida,1.0,True
IDA_ALIAS_000402,IDA_000402,KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA),kolkatacommissioner kolkata municipal corporationida,1.0,True
IDA_ALIAS_000403,IDA_000403,RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA),rajanna sircilladistrict collector rajanna sircillaida,1.0,True
IDA_ALIAS_000404,IDA_000404,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),thiruvananthapuramdistrict collector thiruvananthapuramida,1.0,True
IDA_ALIAS_000405,IDA_000405,DUMKA(DEPUTY COMMISSIONER DUMKA_IDA),dumkadeputy commissioner dumkaida,1.0,True
IDA_ALIAS_000406,IDA_000406,SANGAREDDY(DISTRICT COLLECTOR SANGAREDDY_IDA),sangareddydistrict collector sangareddyida,1.0,True
IDA_ALIAS_000407,IDA_000407,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),jalandhardeputy commissioner jalandharida,1.0,True
IDA_ALIAS_000408,IDA_000408,RAISEN(DISTRICT COLLECTOR RAISEN_IDA),raisendistrict collector raisenida,1.0,True
IDA_ALIAS_000409,IDA_000409,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),jhansidistrict magistrae jhansiida,1.0,True
IDA_ALIAS_000410,IDA_000410,CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),chandaulidistrict magistrate chandauliida,1.0,True
IDA_ALIAS_000411,IDA_000411,KANDHAMALA(DISTRICT COLLECTOR KANDHAMAL_IDA),kandhamaladistrict collector kandhamalida,1.0,True
IDA_ALIAS_000412,IDA_000412,KALLAKURICHI(DISTRICT COLLECTOR KALLAKURICHI_IDA),kallakurichidistrict collector kallakurichiida,1.0,True
IDA_ALIAS_000413,IDA_000413,RAMBAN(DEPUTY COMMISSIONER RAMBAN_IDA),rambandeputy commissioner rambanida,1.0,True
IDA_ALIAS_000414,IDA_000414,KODAGU(DEPUTY COMMSIONER KODAGU_IDA),kodagudeputy commsioner kodaguida,1.0,True
IDA_ALIAS_000415,IDA_000415,SIWAN(DISTRICT PLANNING OFFICER SIWAN_IDA),siwandistrict planning officer siwanida,1.0,True
IDA_ALIAS_000416,IDA_000416,CHURU(DISTRICT COLLECTOR CHURU_IDA),churudistrict collector churuida,1.0,True
IDA_ALIAS_000417,IDA_000417,DAKSHIN BASTAR DANTEWADA(COLLECTOR DANTEWADA_IDA),dakshin bastar dantewadacollector dantewadaida,1.0,True
IDA_ALIAS_000418,IDA_000418,TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA),tirunelvelidistrict collector tirunelveliida,1.0,True
IDA_ALIAS_000419,IDA_000419,NORTH EAST(COMMISSIONER MCD NORTH EAST),north eastcommissioner mcd north east,1.0,True
IDA_ALIAS_000420,IDA_000420,TIRUPATI(DISTRICT COLLECTOR TIRUPATI_IDA),tirupatidistrict collector tirupatiida,1.0,True
IDA_ALIAS_000421,IDA_000421,KANNAUJ(DISTRICT MAGISTRATE KANNAUJ_IDA),kannaujdistrict magistrate kannaujida,1.0,True
IDA_ALIAS_000422,IDA_000422,JANGOAN(DISTRICT COLLECTOR JANGAON_IDA),jangoandistrict collector jangaonida,1.0,True
IDA_ALIAS_000423,IDA_000423,KOLAR(DEPUTY COMMISSIONER KOLAR_IDA),kolardeputy commissioner kolarida,1.0,True
IDA_ALIAS_000424,IDA_000424,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),mirzapurdistrict magistrate mirzapurida,1.0,True
IDA_ALIAS_000425,IDA_000425,ARARIA(DISTRICT PLANNING OFFICER ARARIA_IDA),arariadistrict planning officer arariaida,1.0,True
IDA_ALIAS_000426,IDA_000426,SIVASAGAR(DEPUTY COMMISSIONER SIVSAGAR_IDA),sivasagardeputy commissioner sivsagarida,1.0,True
IDA_ALIAS_000427,IDA_000427,KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA),kolhapurdistrict collector kolhapurida,1.0,True
IDA_ALIAS_000428,IDA_000428,SATARA(DISTRICT COLLECTOR SATARA_IDA),sataradistrict collector sataraida,1.0,True
IDA_ALIAS_000429,IDA_000429,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),kathuadistrict development commissioner kathuaida,1.0,True
IDA_ALIAS_000430,IDA_000430,MATHURA(DISTRICT MAGISTRAE MATHURA_IDA),mathuradistrict magistrae mathuraida,1.0,True
IDA_ALIAS_000431,IDA_000431,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),ayodhyadistrict magistrae faizabadida,1.0,True
IDA_ALIAS_000432,IDA_000432,ERODE(DISTRICT_COLLECTORE_ERODE_IDA),erodedistrictcollectoreerodeida,1.0,True
IDA_ALIAS_000433,IDA_000433,PORBANDAR(DISTRICT COLLECTOR PORBANDAR_IDA),porbandardistrict collector porbandarida,1.0,True
IDA_ALIAS_000434,IDA_000434,KARUR(DISTRICT COLLECTOR KARUR_IDA),karurdistrict collector karurida,1.0,True
IDA_ALIAS_000435,IDA_000435,KOTA(DISTRICT COLLECTOR KOTA_IDA),kotadistrict collector kotaida,1.0,True
IDA_ALIAS_000436,IDA_000436,GUNA(DISTRICT COLLECTOR GUNA_IDA),gunadistrict collector gunaida,1.0,True
IDA_ALIAS_000437,IDA_000437,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),bhagalpurdistrict planning officer bhagalpurida,1.0,True
IDA_ALIAS_000438,IDA_000438,NEEMUCH(DISTRICT COLLECTOR NEEMUCH_IDA),neemuchdistrict collector neemuchida,1.0,True
IDA_ALIAS_000439,IDA_000439,BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA),balaghatdistrict collector balaghatida,1.0,True
IDA_ALIAS_000440,IDA_000440,MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA),mahasamunddistrict collector mahasamundida,1.0,True
IDA_ALIAS_000441,IDA_000441,KHOWAI(DISTRICT MAGISTRATE AND COLLECTOR  KHOWAI_IDA),khowaidistrict magistrate and collector khowaiida,1.0,True
IDA_ALIAS_000442,IDA_000442,FATEHPUR(DISTRICT MAGISTRATE FATEHPUR_IDA),fatehpurdistrict magistrate fatehpurida,1.0,True
IDA_ALIAS_000443,IDA_000443,WAYANAD(DISTRICT COLLECTOR WAYANAD_IDA),wayanaddistrict collector wayanadida,1.0,True
IDA_ALIAS_000444,IDA_000444,JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA),janjgirchampadistrict collector janjgir champaida,1.0,True
IDA_ALIAS_000445,IDA_000445,SALEM(DISTRICT COLLECTOR SALEM_IDA),salemdistrict collector salemida,1.0,True
IDA_ALIAS_000446,IDA_000446,KASARAGOD(DISTRICT COLLECTOR KASARAGOD_IDA),kasaragoddistrict collector kasaragodida,1.0,True
IDA_ALIAS_000447,IDA_000447,DAHOD(DISTRICT COLLECTOR DOHAD_IDA),dahoddistrict collector dohadida,1.0,True
IDA_ALIAS_000448,IDA_000448,WEST KHASI HILLS(DEPUTY COMMISSIONER WEST KHASI HILLS NONGSTOIN_IDA),west khasi hillsdeputy commissioner west khasi hills nongstoinida,1.0,True
IDA_ALIAS_000449,IDA_000449,PANNA(DISTRICT COLLECTOR PANNA_IDA),pannadistrict collector pannaida,1.0,True
IDA_ALIAS_000450,IDA_000450,CHAMOLI(DM CHAMOLI_IDA),chamolidm chamoliida,1.0,True
IDA_ALIAS_000451,IDA_000451,WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA),wanaparthydistrict collector wanaparthyida,1.0,True
IDA_ALIAS_000452,IDA_000452,BHARUCH(DISTRICT COLLECTOR BROACH_IDA),bharuchdistrict collector broachida,1.0,True
IDA_ALIAS_000453,IDA_000453,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),sidhidistrict collector sidhiida,1.0,True
IDA_ALIAS_000454,IDA_000454,KOREA(COLLECTOR KOREA_IDA),koreacollector koreaida,1.0,True
IDA_ALIAS_000455,IDA_000455,BANKURA(DISTRICT MAGISTRATE BANKURA_IDA),bankuradistrict magistrate bankuraida,1.0,True
IDA_ALIAS_000456,IDA_000456,GOLAGHAT(DEPUTY COMMISSIONER GOLAGHAT_IDA),golaghatdeputy commissioner golaghatida,1.0,True
IDA_ALIAS_000457,IDA_000457,BALODABAZAR-BHATAPARA(COLLECTOR BALODA BAZAR_IDA),balodabazarbhataparacollector baloda bazarida,1.0,True
IDA_ALIAS_000458,IDA_000458,BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA),bhilwaradistrict collector bhilwaraida,1.0,True
IDA_ALIAS_000459,IDA_000459,ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),arvallidistrict collector arvalliida,1.0,True
IDA_ALIAS_000460,IDA_000460,PANDHURNA(DISTRICT COLLECTOR PANDHURNA_IDA),pandhurnadistrict collector pandhurnaida,1.0,True
IDA_ALIAS_000461,IDA_000461,JAJPUR(DISTRICT COLLECTOR JAJPUR_IDA),jajpurdistrict collector jajpurida,1.0,True
IDA_ALIAS_000462,IDA_000462,BARAMULLA(DEPUTY COMMISSIONER BARAMULLAH_IDA),baramulladeputy commissioner baramullahida,1.0,True
IDA_ALIAS_000463,IDA_000463,CHITRAKOOT(DISTRICT MAGISTRATE CHITRAKOOT_IDA),chitrakootdistrict magistrate chitrakootida,1.0,True
IDA_ALIAS_000464,IDA_000464,SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),samastipurdistrict planning officer samastipurida,1.0,True
IDA_ALIAS_000465,IDA_000465,HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA),hyderabaddistrict collector hyderabadida,1.0,True
IDA_ALIAS_000466,IDA_000466,BIKANER(DISTRICT COLLECTOR BIKANER_IDA),bikanerdistrict collector bikanerida,1.0,True
IDA_ALIAS_000467,IDA_000467,PASCHIM BARDHAMAN(DISTRICT MAGISTRATE PASCHIM BARDHAMAN_IDA),paschim bardhamandistrict magistrate paschim bardhamanida,1.0,True
IDA_ALIAS_000468,IDA_000468,LALITPUR(DISTRICT MAGISTRATE LALITPUR_IDA),lalitpurdistrict magistrate lalitpurida,1.0,True
IDA_ALIAS_000469,IDA_000469,GOALPARA(DEPUTY COMMISSIONER GOALPARA_IDA),goalparadeputy commissioner goalparaida,1.0,True
IDA_ALIAS_000470,IDA_000470,NTR(DISTRICT COLLECTOR NTR_IDA),ntrdistrict collector ntrida,1.0,True
IDA_ALIAS_000471,IDA_000471,RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA),raigarhdistrict collector raigarhida,1.0,True
IDA_ALIAS_000472,IDA_000472,BALLARI(DEPUTY COMMISSIONER BELLARY_IDA),ballarideputy commissioner bellaryida,1.0,True
IDA_ALIAS_000473,IDA_000473,BEAWAR(DISTRICT COLLECTOR BEAWAR_IDA),beawardistrict collector beawarida,1.0,True
IDA_ALIAS_000474,IDA_000474,THENI(DISTRICT COLLECTOR THENI_5),thenidistrict collector theni5,1.0,True
IDA_ALIAS_000475,IDA_000475,ALLURI SITHARAMA RAJU(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),alluri sitharama rajudistrict collector alluri sitharamarajuida,1.0,True
IDA_ALIAS_000476,IDA_000476,VELLORE(DISTRICT COLLECTOR VELLORE_IDA),velloredistrict collector velloreida,1.0,True
IDA_ALIAS_000477,IDA_000477,WEST(COMMISSIONER MCD WEST),westcommissioner mcd west,1.0,True
IDA_ALIAS_000478,IDA_000478,LOWER SIANG(DEPUTY COMMISIONER LOWER SIANG_IDA),lower siangdeputy commisioner lower siangida,1.0,True
IDA_ALIAS_000479,IDA_000479,TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA),tumakurudeputy commissioner tumkurida,1.0,True
IDA_ALIAS_000480,IDA_000480,JAMNAGAR(DISTRICT COLLECTOR JAMNAGAR_IDA),jamnagardistrict collector jamnagarida,1.0,True
IDA_ALIAS_000481,IDA_000481,BOTAD(DISTRICT COLLECTOR BOTAD_IDA),botaddistrict collector botadida,1.0,True
IDA_ALIAS_000482,IDA_000482,NAGPUR(DISTRICT COLLECTOR NAGPUR_IDA),nagpurdistrict collector nagpurida,1.0,True
IDA_ALIAS_000483,IDA_000483,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),hanumakondadistrict collector hanumakondaida,1.0,True
IDA_ALIAS_000484,IDA_000484,JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA),jashpurdistrict collector jashpurida,1.0,True
IDA_ALIAS_000485,IDA_000485,BIJAPUR(COLLECTOR BIJAPUR_IDA),bijapurcollector bijapurida,1.0,True
IDA_ALIAS_000486,IDA_000486,JAIPUR GRAMIN(DISTRICT COLLECTOR JAIPUR GRAMIN_IDA),jaipur gramindistrict collector jaipur graminida,1.0,True
IDA_ALIAS_000487,IDA_000487,ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),anuppurdistrict collector anuppurida,1.0,True
IDA_ALIAS_000488,IDA_000488,MAHENDRAGARH(DEPUTY COMMISSIONER MAHENDRAGARH_IDA),mahendragarhdeputy commissioner mahendragarhida,1.0,True
IDA_ALIAS_000489,IDA_000489,FARIDABAD(DEPUTY COMMISSIONER FARIDABAD_IDA),faridabaddeputy commissioner faridabadida,1.0,True
IDA_ALIAS_000490,IDA_000490,BILASPUR(DISTRICT COLLECTOR BILASPUR_IDA),bilaspurdistrict collector bilaspurida,1.0,True
IDA_ALIAS_000491,IDA_000491,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),saharanpurdistrict magistrae saharanpurida,1.0,True
IDA_ALIAS_000492,IDA_000492,CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),centralcommissioner mcd central district,1.0,True
IDA_ALIAS_000493,IDA_000493,SANGLI(DISTRICT COLLECTOR SANGLI_IDA),sanglidistrict collector sangliida,1.0,True
IDA_ALIAS_000494,IDA_000494,JODHPUR(DISTRICT COLLECTOR JODHPUR IDA),jodhpurdistrict collector jodhpur ida,1.0,True
IDA_ALIAS_000495,IDA_000495,NARAYANPUR(COLLECTOR NARAYANPUR_IDA),narayanpurcollector narayanpurida,1.0,True
IDA_ALIAS_000496,IDA_000496,PAURI GARHWAL(DISTRICT MAGISTRATE PAURI GARHWAL_IDA),pauri garhwaldistrict magistrate pauri garhwalida,1.0,True
IDA_ALIAS_000497,IDA_000497,AMROHA(DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA),amrohadistrict magistrate jyotibaphule nagarida,1.0,True
IDA_ALIAS_000498,IDA_000498,SEHORE(DISTRICT COLLECTOR SEHORE_IDA),sehoredistrict collector sehoreida,1.0,True
IDA_ALIAS_000499,IDA_000499,KANPUR NAGAR(DISTRICT MAGISTRAE KANPUR NAGAR_IDA),kanpur nagardistrict magistrae kanpur nagarida,1.0,True
IDA_ALIAS_000500,IDA_000500,JALGAON(DISTRICT COLLECTOR JALGAON_IDA),jalgaondistrict collector jalgaonida,1.0,True
IDA_ALIAS_000501,IDA_000501,UDAIPUR(DISTRICT COLLECTOR UDAIPUR_IDA),udaipurdistrict collector udaipurida,1.0,True
IDA_ALIAS_000502,IDA_000502,BAHRAICH(DISTRICT MAGISTRAE BAHRAICH_IDA),bahraichdistrict magistrae bahraichida,1.0,True
IDA_ALIAS_000503,IDA_000503,ALIPURDUAR(DISTRICT MAGISTRATE ALIPURDUARS_IDA),alipurduardistrict magistrate alipurduarsida,1.0,True
IDA_ALIAS_000504,IDA_000504,LAKSHADWEEP DISTRICT(COLLECTOR CUM DEV COMMISSIONER LAKSHADWEEP_IDA),lakshadweep districtcollector cum dev commissioner lakshadweepida,1.0,True
IDA_ALIAS_000505,IDA_000505,DAKSHIN DINAJPUR(DISTRICT MAGISTRATE DINAJPUR DAKSHIN_IDA),dakshin dinajpurdistrict magistrate dinajpur dakshinida,1.0,True
IDA_ALIAS_000506,IDA_000506,JHABUA(DISTRICT COLLECTOR JHABUA_IDA),jhabuadistrict collector jhabuaida,1.0,True
IDA_ALIAS_000507,IDA_000507,EAST GARO HILLS(DEPUTY COMMISSIONER EAST GARO HILLS WILLIAMNAGAR_IDA),east garo hillsdeputy commissioner east garo hills williamnagarida,1.0,True
IDA_ALIAS_000508,IDA_000508,DATIA(DISTRICT COLLECTOR DATIA_IDA),datiadistrict collector datiaida,1.0,True
IDA_ALIAS_000509,IDA_000509,NABARANGPUR(DISTRICT COLLECTOR NABARANGPUR_IDA),nabarangpurdistrict collector nabarangpurida,1.0,True
IDA_ALIAS_000510,IDA_000510,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),kanniyakumaridistrict collector kanniyakumariida,1.0,True
IDA_ALIAS_000511,IDA_000511,"SONITPUR(DEPUTY COMMISSIONER SONITPUR, TEZPUR)",sonitpurdeputy commissioner sonitpur tezpur,1.0,True
IDA_ALIAS_000512,IDA_000512,"RANIPET(DISTRICT COLLECTOR, RANIPET_2)",ranipetdistrict collector ranipet2,1.0,True
IDA_ALIAS_000513,IDA_000513,DIBRUGARH(DEPUTY COMMISSIONER DIBRUGARH_IDA),dibrugarhdeputy commissioner dibrugarhida,1.0,True
IDA_ALIAS_000514,IDA_000514,GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR),gautam buddha nagardistrict magistrate gautambudhnagar,1.0,True
IDA_ALIAS_000515,IDA_000515,AMETHI(DISTRICT MAGISTRAE AMETHI_IDA),amethidistrict magistrae amethiida,1.0,True
IDA_ALIAS_000516,IDA_000516,MYSURU(DEPUTY COMMISSIONER MYSORE_IDA),mysurudeputy commissioner mysoreida,1.0,True
IDA_ALIAS_000517,IDA_000517,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",east godavaridistrict collector east godavari,1.0,True
IDA_ALIAS_000518,IDA_000518,MALERKOTLA(DEPUTY COMMISSIONER MALERKOTLA_IDA),malerkotladeputy commissioner malerkotlaida,1.0,True
IDA_ALIAS_000519,IDA_000519,CHIRANG(DEPUTY COMMISSIONER CHIRANG_IDA),chirangdeputy commissioner chirangida,1.0,True
IDA_ALIAS_000520,IDA_000520,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),fazilkadeputy commissioner fazilkaida,1.0,True
IDA_ALIAS_000521,IDA_000521,VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA),vizianagaramdistrict collector vizianagaramida,1.0,True
IDA_ALIAS_000522,IDA_000522,NALBARI(DEPUTY COMMISSIONER NALBARI_IDA),nalbarideputy commissioner nalbariida,1.0,True
IDA_ALIAS_000523,IDA_000523,SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),sambalpurdistrict collector sambalpurida,1.0,True
IDA_ALIAS_000524,IDA_000524,JEHANABAD(DISTRICT PLANNING OFFICER JEHANABAD_IDA),jehanabaddistrict planning officer jehanabadida,1.0,True
IDA_ALIAS_000525,IDA_000525,MORENA(DISTRICT COLLECTOR MORENA_IDA),morenadistrict collector morenaida,1.0,True
IDA_ALIAS_000526,IDA_000526,DARJEELING(DISTRICT MAGISTRATE DARJEELING_IDA),darjeelingdistrict magistrate darjeelingida,1.0,True
IDA_ALIAS_000527,IDA_000527,GANGANAGAR(ZILLA GANGANAGAR),ganganagarzilla ganganagar,1.0,True
IDA_ALIAS_000528,IDA_000528,NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA),nagaondeputy commissioner nowgongida,1.0,True
IDA_ALIAS_000529,IDA_000529,RAIGAD(DISTRICT COLLECTOR RAIGAD_IDA),raigaddistrict collector raigadida,1.0,True
IDA_ALIAS_000530,IDA_000530,MEDAK(COLLECTOR MEDAK DISTRICT),medakcollector medak district,1.0,True
IDA_ALIAS_000531,IDA_000531,GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),gunturdistrict collector gunturida,1.0,True
IDA_ALIAS_000532,IDA_000532,SITAMARHI(DISTRICT PLANNING OFFICER SITAMARHI_IDA),sitamarhidistrict planning officer sitamarhiida,1.0,True
IDA_ALIAS_000533,IDA_000533,RAMGARH(DEPUTY COMMISSIONER RAMGARH_IDA),ramgarhdeputy commissioner ramgarhida,1.0,True
IDA_ALIAS_000534,IDA_000534,RATLAM(DISTRICT COLLECTOR RATLAM_IDA),ratlamdistrict collector ratlamida,1.0,True
IDA_ALIAS_000535,IDA_000535,KHAIRTHAL-TIJARA(DISTRICT COLLECTOR KHAIRTHAL TIJARA_IDA),khairthaltijaradistrict collector khairthal tijaraida,1.0,True
IDA_ALIAS_000536,IDA_000536,UDHAM SINGH NAGAR(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA),udham singh nagardistrict magistrate udhamsingh nagarida,1.0,True
IDA_ALIAS_000537,IDA_000537,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),gumladeputy commissioner gumlaida,1.0,True
IDA_ALIAS_000538,IDA_000538,RAYAGADA(DISTRICT COLLECTOR RAYAGADA_IDA),rayagadadistrict collector rayagadaida,1.0,True
