source_dataset,source_row_id,candidate_dataset,candidate_row_id,source_work,candidate_work,source_mp,candidate_mp,source_constituency,candidate_constituency,source_state,candidate_state,source_amount,candidate_amount,match_score,confidence_level,match_method,decision,review_status
completed,613,sanctioned,446,Construction of CC Road from CSI Church to Thomas House at Ellapalli HW in GD Nellore Mandal.,Construction of Under Ground Drainage at Thalaripalli HW(Reach 1) H/O Ramakrishnapuram GP in Penumuru Mandal of GD Nelloore Constituency.,Daggumalla Prasada Rao,Daggumalla Prasada Rao,CHITTOOR,CHITTOOR,Andhra Pradesh,Andhra Pradesh,498526.0,440871.0,81.14,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,653,sanctioned,109,Purchase of mobile water tanker for village Amba,Construction of common work shed in village Chervi at near samadhi of Toranmal incident,Gajendra Singh Patel,Gajendra Singh Patel,KHARGONE(ST),KHARGONE(ST),Madhya Pradesh,Madhya Pradesh,139388.0,200000.0,72.82,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1420,sanctioned,1402,CC interlocking kharanja May nali Nirman karya Kamaal ke kamre se akwali ke Ghar ki or kawan ka bas work agency GP Garhi Mewat,Navin handpump Narad Putra Doli ke ghar ke pass shergarh work agency GP shergarh,Sanjna Jatav,Sanjna Jatav,BHARATPUR(SC),BHARATPUR(SC),Rajasthan,Rajasthan,498994.0,170000.0,71.19,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,613,sanctioned,659,Construction of CC Road from CSI Church to Thomas House at Ellapalli HW in GD Nellore Mandal.,"Construction of CC Road from Ramakka House to Doraswami Reddy House in 52Kannikapuram Village , Pillarikuppam GP of SR Puram Mandal of GD Nelloore Con",Daggumalla Prasada Rao,Daggumalla Prasada Rao,CHITTOOR,CHITTOOR,Andhra Pradesh,Andhra Pradesh,498526.0,500000.0,84.63,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1116,sanctioned,1494,Construction of CC Road from H/O Monirul Sk to H/O liyakat Sipai. (120 mtr),Construction of C.C road from H/O Jayanta Sardar to H/O Dilip Naskar at Chakrasunmamud. (126 mtr),Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,200000.0,349830.0,81.94,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1265,sanctioned,446,"Construction of CC Road from Arimakulapalli Village to Aravinda(Ananda Naidu) House in Arimakulapalli Village, Dasarapalli GP in Yadamari Mandal of Pu",Construction of Under Ground Drainage at Thalaripalli HW(Reach 1) H/O Ramakrishnapuram GP in Penumuru Mandal of GD Nelloore Constituency.,Daggumalla Prasada Rao,Daggumalla Prasada Rao,CHITTOOR,CHITTOOR,Andhra Pradesh,Andhra Pradesh,492402.0,440871.0,79.72,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1128,sanctioned,1105,Construction of CC Road with Brick Soling from H/O Ashis Sardar to H/O Kachari Sardar. (120 mtr),Construction of CC Road with Gaurdwall from Uttar Laskar Para Night Rose Club to H/O Mintu Laskar. (215 mtr.),Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,200000.0,708547.0,77.45,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1329,sanctioned,1101,Construction of CC Road from the H/O Ganesh Parui To H/O Sudip Parui Via H/O Panchu Parui At Kantaria. (100 mtr),Construction of CC Road with Pilling from H/O Kutub Shah to H/O Mashem Laskar at Mohanpur. (115.33 mtr.),Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,200000.0,339238.0,80.09,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,653,sanctioned,1010,Purchase of mobile water tanker for village Amba,Construction of hall in village Menimata at Near RamMandir,Gajendra Singh Patel,Gajendra Singh Patel,KHARGONE(ST),KHARGONE(ST),Madhya Pradesh,Madhya Pradesh,139388.0,1000000.0,69.23,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1264,sanctioned,665,"Construction of CC road from Molakamadugu Village to Kotala Main Road in Molakamadugu Village, Dasarapalli GP in Yadamar Mandal of Puthalapttu Constit",Construction of CC Road From Satyamma Temple to Subramanyam House in Thellagundlapalli Village in Bommaiahapalli GP of Vedurukuppam Mandal of GD Nello,Daggumalla Prasada Rao,Daggumalla Prasada Rao,CHITTOOR,CHITTOOR,Andhra Pradesh,Andhra Pradesh,496981.0,400000.0,79.15,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1045,sanctioned,1364,Construction of CC Road with Drain from Holding No. Y-82 toY-86 Madarsaheb Ground Road. (40 mtr),"Construction of CC Road with Brick Soling from Saifuddin Molla's Shop to Ajijul's Shop,at Mulpunja. (300 mtr)",Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,249997.0,399987.0,75.96,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,613,sanctioned,457,Construction of CC Road from CSI Church to Thomas House at Ellapalli HW in GD Nellore Mandal.,Construction of CC Road from G. Murali Mohan House to Bhuvaneswari House in Appireddykandriga in Nellepalli GP of GD Nelloore Mandal and Constituency.,Daggumalla Prasada Rao,Daggumalla Prasada Rao,CHITTOOR,CHITTOOR,Andhra Pradesh,Andhra Pradesh,498526.0,500000.0,83.6,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1045,sanctioned,1102,Construction of CC Road with Drain from Holding No. Y-82 toY-86 Madarsaheb Ground Road. (40 mtr),Construction of CC Road from H/O Monoronjon Mondal to Gogon Koyila More at Paschim Khordonalha (Booth No 63). (194 mtr.),Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,249997.0,448824.0,75.69,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1114,sanctioned,1113,Construction Of CC Road from H/O Dilip Mal to H/O Kanai Mal. (75 mtr),Repairing of CC Road from H/O Motiyar Rahaman Molla to H/O Bapi Manna at Railway Colony at Ward No.12 (88 mtr.),Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,150000.0,148437.0,82.74,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1434,sanctioned,1052,"Installation of 3 no of high mast street light at SASTINAGAR BUS STOP,THIBA GP OFFICE,CM-II GP OFFICE Excuting Agency will be E O LABHPUR PANCHYET SAM","Instalation 2(TWO)NO of high mast light at BONNABOGRAM BUS STAND AND Nowda Bagdi para tey matha. Excuting Agency WILL BE ,M.D. WEST BENGAL AGRO INDUST",Asit Kumar Mal,Asit Kumar Mal,BOLPUR(SC),BOLPUR(SC),West Bengal,West Bengal,1315668.0,559912.0,75.39,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1321,sanctioned,1101,Construction Of CC Road from Rakhakalitala (Bindupara) to H/O Sanat Bindu Via H/O Arun Bindu. (120 mtr),Construction of CC Road with Pilling from H/O Kutub Shah to H/O Mashem Laskar at Mohanpur. (115.33 mtr.),Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,200000.0,339238.0,79.07,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1320,sanctioned,1117,Construction Of CC Road from H/O Golam Ali Mollik To H/O Alfaj Sk. (100 mtr),Construction of CC road with surface drain from near H/O Ranjan Chatterjee to Netaji Road at Ward No.16 (25.20 mtr.),Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,200000.0,146069.0,79.43,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1208,sanctioned,1466,Construction of CC Road from H/O Hafija Beoya to H/O Naju Molla. (100 mtr),Construction of C C Road with Pilling from H/O Sk Jalal to H/O Sk Jahangir.(86 mtr),Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,199993.0,393322.0,83.1,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1436,sanctioned,315,"INSTALLATION OF HIGH MAST STREET LIGHT AT JAMNA MAEKET ROAD SIDE,UNDER LABHPUR BLOCK, EXCUTING AGENCY WILL BE EO LABHPUR PANCHYAT SAMITY.",Construction of CC road from nowpara Hara sk house to Sahanewaj house under Jhilu GP Excuting will be E O Mongalkote Panchyaet Samity,Asit Kumar Mal,Asit Kumar Mal,BOLPUR(SC),BOLPUR(SC),West Bengal,West Bengal,438556.0,355898.0,77.56,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1264,sanctioned,463,"Construction of CC road from Molakamadugu Village to Kotala Main Road in Molakamadugu Village, Dasarapalli GP in Yadamar Mandal of Puthalapttu Constit",BT Road from Aragonda Main Road to Kondrajukalava Village and GP in Thavanampalli Mandal of Puthalapattu Constituency.,Daggumalla Prasada Rao,Daggumalla Prasada Rao,CHITTOOR,CHITTOOR,Andhra Pradesh,Andhra Pradesh,496981.0,2000000.0,77.66,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1101,sanctioned,214,GRAM-BODSARA GRAM PANCHAYAT-BODSARA ME C.C.ROAD NIRMARAN(MAKHAN SATNAMIGHAR SE NANDU SAHU GHAR KI ORE),Gram-kanchanpur me sarvajanik samudaik bhavan (patel mohalla me)Ahata nirmaran,Kamlesh Jangde,Kamlesh Jangde,JANJGIR CHAMPA(SC),JANJGIR CHAMPA(SC),Chhattisgarh,Chhattisgarh,699801.0,500000.0,75.97,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,184,sanctioned,837,Construction of PCC Road from Gutuhatu main road towards the house of Pritnath Munda (Durga Temple) in village Gutuhatu of Panchayat Kanchi under Bund,Construction of paver block path from Akhara to Dashrath Swansi's house in village Jiuri under Kuda Panchayat of Murhu block.,Kali Charan Munda,Kali Charan Munda,KHUNTI(ST),KHUNTI(ST),Jharkhand,Jharkhand,832000.0,500000.0,80.6,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1134,sanctioned,1456,Construction of CC Road with Brick Soling from Mudi dokan of Sabir Sk to H/O Jantu Sk via H/O Alamin Molla at Gopalpur-I. (150 mtr),Construction of CC road with pilling from H/O Joydev Shee to H/O Baddinath Shee. (120 mtr),Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,300000.0,398072.0,82.53,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1309,sanctioned,1104,Construction of CC Road from H/O Manas Prodhan to H/O Nepal Jana.(106 mtr),Construction of CC Road with Brick Soling from H/O Gokul Das to H/O Maidul Fakir at Nabasan. (151 mtr.),Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,200000.0,366688.0,80.19,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1080,sanctioned,455,"Construction of Compound wall to Dumping Yard at Kammapalle HW in Cherlopalli GP of Chittoor rural Mandal, Chittoor Constituency","Construction of CC Road from G. Nirmala House to Apparao & Hari House in Kothuru Village, Nellepalli GP of GD Nelloore Mandal and Constituency.",Daggumalla Prasada Rao,Daggumalla Prasada Rao,CHITTOOR,CHITTOOR,Andhra Pradesh,Andhra Pradesh,499527.0,500000.0,81.46,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,579,sanctioned,645,Construction of Pilgrim Shed near Nimai Chakdar house at Uttar Taldi under Taldi GP,"Installetion of Street Light at north Side of Behulabari bazar,G.P-Sarengabad",Pratima Mondal,Pratima Mondal,JOYNAGAR(SC),JOYNAGAR(SC),West Bengal,West Bengal,349500.0,350000.0,79.98,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1324,sanctioned,510,"construction work at GHURISHA SRIPUR HIGH SCHOOL, UNDER ILLAMBAZAR BLOCK ,EXECUTING AGENCY WILL BE E.O.SSDA, BOLPUR ,BIRBHUM.","INSTALLATION OF HIGH MAST STREET LIGHT AT JAMNA MAEKET ROAD SIDE,UNDER LABHPUR BLOCK, EXCUTING AGENCY WILL BE EO LABHPUR PANCHYAT SAMITY.",Asit Kumar Mal,Asit Kumar Mal,BOLPUR(SC),BOLPUR(SC),West Bengal,West Bengal,3532487.0,438556.0,73.36,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,171,sanctioned,803,Construction of PCC road in Kusumtoli of Thethaitanger Panchayat under Thethaitanger Block.,Construction of paver block path from Dhankunwar Soy's house to Singrai Bhengra's house in Gumpila village of Jariya Panchayat.,Kali Charan Munda,Kali Charan Munda,KHUNTI(ST),KHUNTI(ST),Jharkhand,Jharkhand,500000.0,350000.0,77.06,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,178,sanctioned,802,PCC road construction from School Toli to Tangara Toli in village Rewa under Khunti block.,Construction of shed near Karo River bridge at Ambapakna crematorium under Amma Panchayat.,Kali Charan Munda,Kali Charan Munda,KHUNTI(ST),KHUNTI(ST),Jharkhand,Jharkhand,400000.0,300000.0,75.62,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1080,sanctioned,668,"Construction of Compound wall to Dumping Yard at Kammapalle HW in Cherlopalli GP of Chittoor rural Mandal, Chittoor Constituency",Upgradation of Existing CC Road from Naidu House to Subramanyam House in Kamma Street in Penumuru Village and Mandal of GD Nelloore Constituency.,Daggumalla Prasada Rao,Daggumalla Prasada Rao,CHITTOOR,CHITTOOR,Andhra Pradesh,Andhra Pradesh,499527.0,490000.0,80.05,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,639,sanctioned,108,Purchase of mobile water tanker for village Samaspura(Mohna),Construction of common work shed in village Ranipura (Morani Panchayat) at near old Hanuman Mandir,Gajendra Singh Patel,Gajendra Singh Patel,KHARGONE(ST),KHARGONE(ST),Madhya Pradesh,Madhya Pradesh,139388.0,250000.0,72.85,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,291,sanctioned,205,GRAM PANCHAYAT TUSMA ME C.C. ROAD NIRMARAN(JITENDRA SAHU KE GHAR SE DHANI RAM SAHU GHAR KI ORE),"Construction of CC Road. Shyam Lal Chandra ahead of home, Gram Panchayat - Kashigarh",Kamlesh Jangde,Kamlesh Jangde,JANJGIR CHAMPA(SC),JANJGIR CHAMPA(SC),Chhattisgarh,Chhattisgarh,499989.0,1000000.0,72.89,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,569,sanctioned,248,Installation of Street Light from Gouri Marble to Hanuman Mandir under Matla-I G.P,"Installation of Solar High Mast Light Near Deulbari Jarjer Hat Bazar, Plot No - 1153, Khatiyan No - 2, JL No - 40, Mouza - Deulbari",Pratima Mondal,Pratima Mondal,JOYNAGAR(SC),JOYNAGAR(SC),West Bengal,West Bengal,349964.0,227446.0,75.7,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,579,sanctioned,675,Construction of Pilgrim Shed near Nimai Chakdar house at Uttar Taldi under Taldi GP,"Installetion of Street Light at the midle portion of Tardah Bazar , G.P- Tardah",Pratima Mondal,Pratima Mondal,JOYNAGAR(SC),JOYNAGAR(SC),West Bengal,West Bengal,349500.0,347598.0,80.95,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,178,sanctioned,832,PCC road construction from School Toli to Tangara Toli in village Rewa under Khunti block.,Construction of paver block path from Panchayat Bhawan to Dashay Lohara's house in Munda Kunjla under Murhu Block.,Kali Charan Munda,Kali Charan Munda,KHUNTI(ST),KHUNTI(ST),Jharkhand,Jharkhand,400000.0,600000.0,76.87,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,175,sanctioned,903,Construction of PCC Road near Salaya tree located in Banghatoli in Kutmakchar Panchayat of Kurdeg block.,Paver block road construction from Subhash Heranj's house to Manoj Dhanwar's house in Pahan Toli of ward no. 08.,Kali Charan Munda,Kali Charan Munda,KHUNTI(ST),KHUNTI(ST),Jharkhand,Jharkhand,400000.0,350000.0,78.82,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,942,sanctioned,839,Construction of PCC road in Hesahatu under Bhandra Panchayat.,Construction of paver block path from Anand Masih Soy's house to Jayamasih's house in village Konwa Hesabeda of Binda Panchayat of Murhu block.,Kali Charan Munda,Kali Charan Munda,KHUNTI(ST),KHUNTI(ST),Jharkhand,Jharkhand,800000.0,300000.0,73.92,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1080,sanctioned,436,"Construction of Compound wall to Dumping Yard at Kammapalle HW in Cherlopalli GP of Chittoor rural Mandal, Chittoor Constituency",Construction of CC road from Amudala Village to Amudala ST colony in Amudala Village & GP of Palasamudram Mandal of GD Nelloore Constituency,Daggumalla Prasada Rao,Daggumalla Prasada Rao,CHITTOOR,CHITTOOR,Andhra Pradesh,Andhra Pradesh,499527.0,450000.0,81.1,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,566,sanctioned,270,Installation of Street Light from Pradip Bhandari's house to Anej Laskar's house under Matla-II,"Installation of Solar High Mast Light Near Purba Shyamnagar More, Plot No - 412, Khatiyan No - 20, JL No - 18, Mouza - Purba Shyamnagar",Pratima Mondal,Pratima Mondal,JOYNAGAR(SC),JOYNAGAR(SC),West Bengal,West Bengal,349952.0,227446.0,75.43,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,174,sanctioned,841,Construction of PCC Road from Bolba main road via PHC towards Doctor Quarter under Bolba block.,Construction of two rooms in Lutheran Middle School at Umbulbaha of Birbanki Panchayat under Arki block.,Kali Charan Munda,Kali Charan Munda,KHUNTI(ST),KHUNTI(ST),Jharkhand,Jharkhand,500000.0,1200000.0,74.27,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1327,sanctioned,1456,Construction of CC Road from H/O Gopal Das to H/O Dukhiram Das. (150 mtr),Construction of CC road with pilling from H/O Joydev Shee to H/O Baddinath Shee. (120 mtr),Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,300000.0,398072.0,81.85,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,614,sanctioned,656,Construction of CC Road from Kalamma Temple to Santhosh House at Ellapalli HW in GD Nellore Mandal.,Construction of CC road from R&B Road to Ramesh Reddy House Mangunta Village and GP of SR Puram Mandal of GD Nelloore Constituency.,Daggumalla Prasada Rao,Daggumalla Prasada Rao,CHITTOOR,CHITTOOR,Andhra Pradesh,Andhra Pradesh,498949.0,500000.0,82.43,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1116,sanctioned,1113,Construction of CC Road from H/O Monirul Sk to H/O liyakat Sipai. (120 mtr),Repairing of CC Road from H/O Motiyar Rahaman Molla to H/O Bapi Manna at Railway Colony at Ward No.12 (88 mtr.),Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,200000.0,148437.0,78.19,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1469,sanctioned,1074,Providing High mast light at Melkaripur Panchayat at Thandarampet Block,Providing LED Street Light arrangements in Thoranampathi at Kandali Block km 0/301 - 0/600,Cn Annadurai,Cn Annadurai,TIRUVANNAMALAI,TIRUVANNAMALAI,Tamil Nadu,Tamil Nadu,435000.0,1000000.0,74.04,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1044,sanctioned,1464,Construction of CC Road with Drain from Holding No. T-119 to T-121 Marry Road. (50 mtr),Construction of CC Road from H/O Sk Ejajul to H/O Habibur. (106 mtr),Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,249974.0,379459.0,80.28,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,1327,sanctioned,1486,Construction of CC Road from H/O Gopal Das to H/O Dukhiram Das. (150 mtr),Construction of C.C. road with protection wall from Shop of Babulala Sardar to H/O Judhistri Sardar at Raskhali. (86 mtr),Abhishek Banerjee,Abhishek Banerjee,DIAMOND HARBOUR,DIAMOND HARBOUR,West Bengal,West Bengal,300000.0,267517.0,79.44,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,143,sanctioned,112,Setting up of farmers’ training and assistance center in village Jalud at near Madhwashram Gaushala,Construction of common work shed in village Barda at near ShriRam Mandir,Gajendra Singh Patel,Gajendra Singh Patel,KHARGONE(ST),KHARGONE(ST),Madhya Pradesh,Madhya Pradesh,2000000.0,500000.0,70.83,MEDIUM,fuzzy_multi_field,pending,requires_human_review
completed,941,sanctioned,837,Paver block road construction from Subhash Heranj's house to Manoj Dhanwar's house in Pahan Toli of ward no. 08.,Construction of paver block path from Akhara to Dashrath Swansi's house in village Jiuri under Kuda Panchayat of Murhu block.,Kali Charan Munda,Kali Charan Munda,KHUNTI(ST),KHUNTI(ST),Jharkhand,Jharkhand,350000.0,500000.0,80.14,MEDIUM,fuzzy_multi_field,pending,requires_human_review
