work_id,recommendation_date,recommended_amount,raw_additional_status
WS/MP103/2025-2026/180659-Construction of rooms and halls in school and colleges,22-Mar-2025,700000.0,02-May-2025
WS/MP101/2024-2025/180690-Lighting of public spaces,10-Mar-2025,382737.0,12-Mar-2025
WS/MP101/2024-2025/180691-Lighting of public spaces,10-Mar-2025,382737.0,12-Mar-2025
WS/MP101/2024-2025/180692-Lighting of public spaces,10-Mar-2025,382737.0,12-Mar-2025
WS/MP101/2025-2026/180693-Lighting of public spaces,10-Mar-2025,382737.0,05-Apr-2025
"WS/MP101/2025-2026/180694-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Mar-2025,864113.0,08-May-2025
WS/MP096/2025-2026/180743-Setting up public non-conventional energy plants,10-Mar-2025,948100.0,03-Jul-2025
"WS/MP096/2025-2026/180744-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Mar-2025,1346756.0,14-Jan-2026
"WS/MP096/2025-2026/180770-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Mar-2025,198611.0,15-Jan-2026
"WS/MP096/2025-2026/180776-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Mar-2025,200000.0,08-May-2025
WS/MP096/2025-2026/180780-Lighting of public spaces,10-Mar-2025,318000.0,15-Jan-2026
WS/MP096/2025-2026/180781-Lighting of public spaces,10-Mar-2025,1500000.0,14-Jan-2026
"WS/MP106/2025-2026/180808-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Mar-2025,500000.0,22-Feb-2026
WS/MP106/2025-2026/180812-Installing tube-wells and borewells,10-Mar-2025,120000.0,27-May-2025
WS/MP106/2025-2026/180813-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,10-Mar-2025,500000.0,22-Apr-2025
WS/MP140/2025-2026/180864-Purchase of mobile water tankers,11-Mar-2025,365800.0,01-Apr-2025
WS/MP096/2025-2026/180871-Lighting of public spaces,11-Mar-2025,191352.0,13-Aug-2025
NA-Establishing public ground water recharging facilities,11-Mar-2025,1600000.0,nan
NA-Street lights,11-Mar-2025,300000.0,nan
WS/MP18402/2025-2026/180885-Construction of shelters for animals,11-Mar-2025,2089839.0,24-Jul-2025
WS/MP18297/2025-2026/180915-Installing community drinking water plants,11-Mar-2025,3000000.0,04-Apr-2025
"WS/MP183/2025-2026/180972-Construction of roads, link roads, pathways or any other road with or without drainage system",11-Mar-2025,1999000.0,26-Apr-2025
WS/MP843/2025-2026/180993-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,11-Mar-2025,464750.0,16-Apr-2025
"WS/MP844/2025-2026/181030-Construction of roads, link roads, pathways or any other road with or without drainage system",11-Mar-2025,1350000.0,21-Apr-2025
WS/MP204/2025-2026/181053-Construction of community centers and community halls,20-Mar-2025,1000000.0,03-Apr-2025
WS/MP204/2025-2026/181059-Construction of rooms and halls in school and colleges,20-Mar-2025,1000000.0,11-Nov-2025
"WS/MP096/2025-2026/181145-Construction of roads, link roads, pathways or any other road with or without drainage system",12-Mar-2025,500223.0,15-Jan-2026
WS/MP096/2025-2026/181146-Lighting of public spaces,12-Mar-2025,191552.0,13-Aug-2025
WS/MP096/2026-2027/181147-Lighting of public spaces,12-Mar-2025,210000.0,27-Jul-2026
WS/MP18373/2025-2026/181151-Construction of additional rooms and halls in the existing public and community building,12-Mar-2025,3000000.0,30-Jan-2026
"WS/MP18373/2025-2026/181153-Construction of roads, link roads, pathways or any other road with or without drainage system",12-Mar-2025,484952.0,23-Apr-2025
"WS/MP18373/2025-2026/181154-Construction of roads, link roads, pathways or any other road with or without drainage system",12-Mar-2025,494858.0,23-Apr-2025
"WS/MP183/2025-2026/181183-Construction of roads, link roads, pathways or any other road with or without drainage system",12-Mar-2025,8500000.0,11-Jun-2025
WS/MP147/2025-2026/181200-Construction of public libraries and reading rooms,12-Mar-2025,1500000.0,01-Oct-2025
WS/MP096/2025-2026/181207-Purchase of vans and buses for educational institutions,12-Mar-2025,2240000.0,12-Mar-2026
WS/MP096/2024-2025/181209-Construction of culverts and bridges,12-Mar-2025,2500000.0,29-Mar-2025
WS/MP096/2025-2026/181241-Construction of culverts and bridges,12-Mar-2025,700000.0,22-Apr-2025
WS/MP096/2025-2026/181242-Lighting of public spaces,12-Mar-2025,290652.0,01-Apr-2025
WS/MP096/2025-2026/181243-Lighting of public spaces,12-Mar-2025,300000.0,17-Jan-2026
WS/MP096/2025-2026/181244-Lighting of public spaces,12-Mar-2025,198795.0,13-May-2025
"WS/MP096/2025-2026/181252-Construction of roads, link roads, pathways or any other road with or without drainage system",12-Mar-2025,818016.0,14-Jan-2026
"WS/MP096/2025-2026/181254-Construction of roads, link roads, pathways or any other road with or without drainage system",12-Mar-2025,1122289.0,15-Jan-2026
WS/MP18403/2025-2026/181256-Construction of common work sheds/ common covered sitting area,13-Mar-2025,450000.0,23-Apr-2025
"WS/MP096/2025-2026/181257-Construction of roads, link roads, pathways or any other road with or without drainage system",12-Mar-2025,1000000.0,14-Jan-2026
"WS/MP18403/2025-2026/181259-Construction of roads, link roads, pathways or any other road with or without drainage system",13-Mar-2025,500000.0,25-Apr-2025
"WS/MP096/2025-2026/181261-Purchase of IT systems, including hardware and software for educational purposes",12-Mar-2025,660000.0,14-Jan-2026
"WS/MP096/2025-2026/181262-Purchase of IT systems, including hardware and software for educational purposes",12-Mar-2025,141750.0,15-Jan-2026
"WS/MP096/2025-2026/181264-Purchase of IT systems, including hardware and software for educational purposes",12-Mar-2025,199933.0,14-Jan-2026
WS/MP078/2025-2026/181338-Construction of water tanks,12-Mar-2025,300000.0,06-May-2025
"WS/MP078/2025-2026/181346-Construction of roads, link roads, pathways or any other road with or without drainage system",12-Mar-2025,100000.0,06-May-2025
WS/MP078/2025-2026/181356-Installation of multi-gym equipment,12-Mar-2025,50000.0,22-May-2025
WS/MP078/2025-2026/181380-Purchase of books and periodicals for libraries/digitization of library books,12-Mar-2025,1996880.0,11-Apr-2025
"WS/MP078/2025-2026/181433-Construction of roads, link roads, pathways or any other road with or without drainage system",12-Mar-2025,200000.0,15-Oct-2025
WS/MP885/2025-2026/181713-Purchase of vans and buses for educational institutions,15-Mar-2025,2860012.0,12-Mar-2026
WS/MP885/2025-2026/181717-Purchase of vans and buses for educational institutions,15-Mar-2025,2860012.0,12-Mar-2026
WS/MP18287/2026-2027/181814-Providing drains and gutters for public drainage,31-Mar-2025,996885.0,06-Jul-2026
WS/MP001/2025-2026/181888-Installation of multi-gym equipment,13-Mar-2025,1475000.0,18-Jun-2025
"WS/MP096/2025-2026/181921-Construction of roads, link roads, pathways or any other road with or without drainage system",14-Mar-2025,1000000.0,10-Jan-2026
"WS/MP096/2025-2026/181922-Construction of roads, link roads, pathways or any other road with or without drainage system",14-Mar-2025,700000.0,09-Jan-2026
WS/MP166/2026-2027/181930-Construction of bus-sheds or bus-stops,17-Mar-2025,5000000.0,27-Jul-2026
WS/MP096/2025-2026/182023-Lighting of public spaces,15-Mar-2025,200000.0,29-Jan-2026
WS/MP096/2026-2027/182024-Lighting of public spaces,15-Mar-2025,200000.0,21-Jul-2026
WS/MP096/2026-2027/182026-Lighting of public spaces,15-Mar-2025,200000.0,27-Jul-2026
WS/MP096/2025-2026/182027-Lighting of public spaces,15-Mar-2025,200000.0,28-Feb-2026
WS/MP096/2026-2027/182028-Lighting of public spaces,15-Mar-2025,200000.0,10-Aug-2026
"WS/MP096/2024-2025/182031-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Mar-2025,1458585.0,26-Mar-2025
WS/MP096/2026-2027/182033-Providing drains and gutters for public drainage,15-Mar-2025,1500000.0,16-May-2026
"WS/MP096/2025-2026/182034-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Mar-2025,700000.0,13-Feb-2026
WS/MP850/2025-2026/182069-Construction of rooms and halls in school and colleges,15-Mar-2025,500000.0,03-Jun-2025
NA-Setting up of laboratories,16-Mar-2025,1700000.0,nan
"WS/MP096/2025-2026/182239-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Mar-2025,793821.0,12-Jan-2026
"WS/MP096/2025-2026/182241-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Mar-2025,998724.0,30-May-2025
"WS/MP096/2026-2027/182245-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Mar-2025,1000000.0,23-Jul-2026
"WS/MP096/2025-2026/182268-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Mar-2025,288130.0,14-Jan-2026
"WS/MP096/2025-2026/182269-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Mar-2025,474937.0,14-Jan-2026
"WS/MP096/2025-2026/182270-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Mar-2025,500000.0,14-Jul-2025
"WS/MP096/2025-2026/182271-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Mar-2025,500000.0,14-Jul-2025
WS/MP096/2026-2027/182272-Purchase of motor boats for flood and cyclone prone areas,16-Mar-2025,700000.0,15-May-2026
WS/MP071/2025-2026/182286-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,700000.0,08-Jan-2026
WS/MP071/2025-2026/182288-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,700000.0,08-Jan-2026
WS/MP071/2025-2026/182290-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,700000.0,29-Jan-2026
WS/MP071/2025-2026/182291-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,700000.0,16-Dec-2025
WS/MP071/2025-2026/182292-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,700000.0,04-Dec-2025
WS/MP071/2026-2027/182293-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,700000.0,18-Jul-2026
WS/MP071/2025-2026/182294-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,700000.0,25-Feb-2026
WS/MP071/2026-2027/182295-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,700000.0,18-Jul-2026
WS/MP071/2025-2026/182297-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,700000.0,09-Mar-2026
WS/MP071/2025-2026/182298-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,700000.0,16-Dec-2025
WS/MP071/2025-2026/182299-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,700000.0,16-Dec-2025
WS/MP071/2025-2026/182300-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,500000.0,08-Jan-2026
WS/MP071/2025-2026/182301-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,500000.0,09-Mar-2026
WS/MP071/2025-2026/182303-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,500000.0,30-Dec-2025
WS/MP071/2025-2026/182304-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,500000.0,09-Mar-2026
WS/MP071/2025-2026/182305-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,500000.0,16-Dec-2025
WS/MP071/2025-2026/182306-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,500000.0,16-Dec-2025
WS/MP071/2025-2026/182307-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,17-Mar-2025,500000.0,16-Dec-2025
WS/MP071/2025-2026/182308-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,500000.0,08-Jan-2026
WS/MP071/2025-2026/182309-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,500000.0,25-Feb-2026
WS/MP071/2025-2026/182310-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,500000.0,29-Jan-2026
WS/MP071/2025-2026/182311-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,500000.0,08-Jan-2026
WS/MP071/2025-2026/182312-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,500000.0,02-Jan-2026
WS/MP071/2025-2026/182314-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,500000.0,16-Dec-2025
WS/MP071/2026-2027/182315-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,400000.0,18-Jul-2026
WS/MP071/2025-2026/182317-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,400000.0,29-Jan-2026
WS/MP071/2025-2026/182318-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,400000.0,08-Jan-2026
WS/MP071/2025-2026/182319-Construction of community centers and community halls,17-Mar-2025,400000.0,16-Dec-2025
WS/MP071/2025-2026/182320-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,400000.0,08-Jan-2026
WS/MP071/2025-2026/182321-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,400000.0,29-Jan-2026
WS/MP071/2025-2026/182322-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,400000.0,16-Dec-2025
WS/MP071/2025-2026/182323-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,400000.0,04-Dec-2025
WS/MP071/2025-2026/182324-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,400000.0,16-Dec-2025
WS/MP071/2025-2026/182332-Construction of rooms and halls in school and colleges,17-Mar-2025,1000000.0,07-Oct-2025
WS/MP071/2025-2026/182333-Construction of additional rooms and halls in the existing public and community building,17-Mar-2025,2000000.0,27-Aug-2025
WS/MP18365/2025-2026/182591-Construction of rooms and halls in school and colleges,17-Mar-2025,1200000.0,06-May-2025
"WS/MP18294/2025-2026/182595-Construction of roads, link roads, pathways or any other road with or without drainage system",17-Mar-2025,498104.0,17-Apr-2025
"WS/MP18387/2025-2026/182596-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Mar-2025,897605.0,09-Jul-2025
"WS/MP18387/2025-2026/182597-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Mar-2025,812897.0,20-May-2025
"WS/MP18387/2025-2026/182598-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Mar-2025,1083858.0,27-May-2025
WS/MP18316/2025-2026/182610-Construction of additional rooms and halls in the existing public and community building,22-Mar-2025,600000.0,26-Aug-2025
WS/MP18316/2025-2026/182611-Construction of buildings for community cultural activities,22-Mar-2025,1000000.0,15-Jul-2025
WS/MP18316/2025-2026/182612-Construction of buildings for community cultural activities,22-Mar-2025,300000.0,11-Jun-2025
"WS/MP18387/2025-2026/182624-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Mar-2025,857752.0,27-May-2025
"WS/MP18387/2025-2026/182625-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Mar-2025,785722.0,27-May-2025
"WS/MP18387/2025-2026/182626-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Mar-2025,897902.0,08-Sep-2025
"WS/MP18387/2025-2026/182627-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Mar-2025,897797.0,27-May-2025
