source_house,source_file,source_row_number,sr_no,state,work,work_id,ida,honble_members_of_parliament,elected/nominated,expenditure_date,vendor_name,payment_status,fund_disbursed_amount_₹
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6196,6195,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/249211,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-01-21,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,370000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6197,6196,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/249210,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-01-21,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,370000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6198,6197,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/249209,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-01-21,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,370000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6199,6198,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/249201,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-01-21,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,370000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6200,6199,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/248828,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-01-21,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,370000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6201,6200,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/248816,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-01-21,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,370000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6202,6201,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/248815,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-01-21,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,370000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6203,6202,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/248814,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-01-21,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,370000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6204,6203,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/248827,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-01-21,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,81000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6205,6204,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/248784,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-01-21,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,81000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6206,6205,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/248746,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-01-21,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,355000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6207,6206,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/248747,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-01-21,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,324000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6208,6207,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/248771,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-01-21,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,81000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6209,6208,Uttar Pradesh,Construction of culverts and bridges,WS/MP019/2025-2026/248791,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-07-08,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,195000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6210,6209,Uttar Pradesh,Construction of culverts and bridges,WS/MP019/2025-2026/249271,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-07-08,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,225000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6211,6210,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/248828,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-07-08,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,123000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6212,6211,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/249201,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-07-08,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,123000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6213,6212,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/249239,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-07-08,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,123000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6214,6213,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/249240,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-07-08,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,123000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6215,6214,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/249241,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-07-08,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,123000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6216,6215,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/248747,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,108000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6217,6216,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/248767,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,27000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6218,6217,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/248771,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,27000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6219,6218,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/248827,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,27000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6220,6219,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/249245,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,27000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6221,6220,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/249252,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,27000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6222,6221,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/249253,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,27000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6223,6222,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/249257,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,27000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6224,6223,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/249258,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,27000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6225,6224,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/249270,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,27000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6226,6225,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/248814,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,123000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6227,6226,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/248815,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,123000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6228,6227,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/249210,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,123000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6229,6228,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/249211,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,123000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6230,6229,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/248746,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,118000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6231,6230,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/248775,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,103000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6232,6231,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/248784,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,27000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6233,6232,Uttar Pradesh,Lighting of public spaces,WS/MP019/2025-2026/249200,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-06-25,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,118000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6234,6233,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/248816,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-07-20,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,123000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6235,6234,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/249209,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-07-20,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,123000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6236,6235,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/249242,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-07-20,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,123000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6237,6236,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/249243,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-07-20,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,123000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6238,6237,Uttar Pradesh,Installing community drinking water plants,WS/MP019/2025-2026/249244,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Shri Hardeep Singh Puri (2020-26) (2020-2026),Elected MP,2026-07-20,UP STATE AGRO INDUSTRIAL CORPORATION LTD BICHPAI URMAURA,Payment Success,123000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6239,6238,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/152607,Deeg(DISTRICT COLLECTOR Deeg_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,2026-03-09,MAHMOOD,Payment Success,3705.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6240,6239,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/152607,Deeg(DISTRICT COLLECTOR Deeg_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,2026-03-09,NAPIS,Payment Success,8400.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6241,6240,Delhi,Lighting of public spaces,WS/MP878/2025-2026/228268,NEW DELHI(COMMISSIONER MCD NEW DELHI),Shri Sanjay Singh (2024-30) (2024-2030),Elected MP,2026-07-10,AJ ENTERPRISES,Payment Success,710048.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6242,6241,Delhi,Lighting of public spaces,WS/MP879/2025-2026/246356,SOUTH(COMMISSIONER SOUTH),Shri Narain Dass Gupta (2024-30) (2024-2030),Elected MP,2026-06-29,AJ ENTERPRISES,Payment Success,1402407.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6243,6242,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/152607,Deeg(DISTRICT COLLECTOR Deeg_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,2026-03-09,VAKILA,Payment Success,3705.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6244,6243,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/152607,Deeg(DISTRICT COLLECTOR Deeg_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,2026-03-09,ARSAD KHAN,Payment Success,1140.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6245,6244,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/152607,Deeg(DISTRICT COLLECTOR Deeg_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,2026-03-09,SARAJINA,Payment Success,3705.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6246,6245,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/152607,Deeg(DISTRICT COLLECTOR Deeg_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,2026-03-09,RUKSAR,Payment Success,3705.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6247,6246,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/152607,Deeg(DISTRICT COLLECTOR Deeg_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,2026-03-09,MURSALIM,Payment Success,3705.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6248,6247,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/152607,Deeg(DISTRICT COLLECTOR Deeg_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,2026-03-09,TAYYAB,Payment Success,7700.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6249,6248,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/152607,Deeg(DISTRICT COLLECTOR Deeg_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,2026-03-09,JAFRUNI,Payment Success,3705.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6250,6249,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/152607,Deeg(DISTRICT COLLECTOR Deeg_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,2026-03-09,SADDAM HUSAIN,Payment Success,8400.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,6251,6250,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/152607,Deeg(DISTRICT COLLECTOR Deeg_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,2026-03-09,SYO SINGH,Payment Success,3705.0
