sr_no,work_category,work_description,state,ida_agency,work_description,mp_name,electednominated,image,completion_date,expenditure_amount
2660,Normal/Others,C/o Library Building Near Venkateswara swamy Temple Arpapalli (V),Telangana,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),C/o Library Building Near Venkateswara swamy Temple Arpapalli (V),Damodar Rao Divakonda (2022-28) (Nan-Nan),Elected MP,,2025-08-19,500000.0
2661,Normal/Others,Purchase of 16 tricycles (manual or motorized),Maharashtra,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Purchase of 16 tricycles (manual or motorized),Anil Sukhdeorao Bonde (2022-28) (Nan-Nan),Elected MP,Images,2025-04-03,2300000.0
2662,Normal/Others,Construction of ramp and bathing place on Bgan Nala situated at Kikari village of Malkharauda Block of Sakti District,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),Construction of ramp and bathing place on Bgan Nala situated at Kikari village of Malkharauda Block of Sakti District,Ranjeet Ranjan (2022-28) (Nan-Nan),Elected MP,Images,2025-06-18,999797.0
2663,Normal/Others,"Construction of Auditorium Hall at Mingmang Nalbari HS school under Nalbari Panchayat,Dhemaji.",Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),"Construction of Auditorium Hall at Mingmang Nalbari HS school under Nalbari Panchayat,Dhemaji.",Rwngwra Narzary (2022-28) (Nan-Nan),Elected MP,Images,2025-04-04,2000000.0
2664,Normal/Others,"Construction of building for Areekkamala Government UP School, Eruvessi Grama Panchayat, Kannur District",Kerala,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),"Construction of building for Areekkamala Government UP School, Eruvessi Grama Panchayat, Kannur District",John Brittas (2021-27) (Nan-Nan),Elected MP,Images,2025-02-13,2615256.0
2665,Normal/Others,"Construction of Bus shelter at Govt Medical College Road, Siluvampatty panchayat, Namakkal",Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),"Construction of Bus shelter at Govt Medical College Road, Siluvampatty panchayat, Namakkal",K.R.N. Rajeshkumar (2022-28) (Nan-Nan),Elected MP,Images,2024-10-04,1355000.0
2666,Normal/Others,Construction of a platform on public land near the Devi place of Yes in village Bhasurari of Gram Panchayat State Bhasurari of Block Narkatiaganj. Estimated Amount Rs. 262000.,Bihar,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),Construction of a platform on public land near the Devi place of Yes in village Bhasurari of Gram Panchayat State Bhasurari of Block Narkatiaganj. Estimated Amount Rs. 262000.,Satish Chandra Dubey (2022-28) (Nan-Nan),Elected MP,,2024-12-16,259635.0
2667,Normal/Others,Construction of Cemetery Footsteps,Nagaland,MOKOKCHUNG(Deputy Commissioner Mokokchung_IDA),Construction of Cemetery Footsteps,S. Phangnon Konyak (2022-28) (Nan-Nan),Elected MP,Images,2024-12-06,2000000.0
2668,Normal/Others,"Bhuye, Tal.Karvir. Construction of Road",Maharashtra,KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA),"Bhuye, Tal.Karvir. Construction of Road",Dhananjay Bhimrao Mahadik (2022-28) (Nan-Nan),Elected MP,Images,2024-10-04,1500000.0
2669,Normal/Others,Bisfi prakhand ke rathaus panchayat ke gram sibaul me sunil ke ghar se paschim wali nadi me puliya ka nirman,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),Bisfi prakhand ke rathaus panchayat ke gram sibaul me sunil ke ghar se paschim wali nadi me puliya ka nirman,Faiyaz Ahmad (2022-28) (Nan-Nan),Elected MP,,2024-10-05,1399959.0
2670,Normal/Others,"Purchasing books for Thalassery Grameena Vayanashala at Thalassery, Deshamangalam Panchayat",Kerala,THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA),"Purchasing books for Thalassery Grameena Vayanashala at Thalassery, Deshamangalam Panchayat",Abdul Wahab (2021-27) (Nan-Nan),Elected MP,Images,2024-10-08,50000.0
2671,Normal/Others,Upgradation of Weaving Infrastructure,Nagaland,MON(Deputy Commissioner Mon_IDA),Upgradation of Weaving Infrastructure,S. Phangnon Konyak (2022-28) (Nan-Nan),Elected MP,Images,2024-10-16,300000.0
2672,Normal/Others,"Construction / development of road from Suikona to Kudagada in Samarbar village of Bagicha tehsil, district Jashpur, Chhattisgarh",Chhattisgarh,JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA),"Construction / development of road from Suikona to Kudagada in Samarbar village of Bagicha tehsil, district Jashpur, Chhattisgarh",Ranjeet Ranjan (2022-28) (Nan-Nan),Elected MP,Images,2026-01-16,1499544.0
2673,Normal/Others,"Setting up of High Mast light at Potta Pattiyethukunnu Colony, Ward No.08, Pazhayannur Panchayath (SC)",Kerala,THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA),"Setting up of High Mast light at Potta Pattiyethukunnu Colony, Ward No.08, Pazhayannur Panchayath (SC)",Abdul Wahab (2021-27) (Nan-Nan),Elected MP,,2024-10-07,492987.0
2674,Normal/Others,"Purchase of School Bus for Kayaralam North ALP School, Orappadi, Mayyil GP",Kerala,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),"Purchase of School Bus for Kayaralam North ALP School, Orappadi, Mayyil GP",John Brittas (2021-27) (Nan-Nan),Elected MP,Images,2024-10-17,1997985.0
2675,Normal/Others,Rahika prakhand ke kakraul dakshni panchayat gram kharauwa me Jay Jay Ram Yadav ke ghar se Ram Sahay Yadav ke ghar hote hue pratmik vidyalay kharauwa tak P.C.C and nala ka nirman,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),Rahika prakhand ke kakraul dakshni panchayat gram kharauwa me Jay Jay Ram Yadav ke ghar se Ram Sahay Yadav ke ghar hote hue pratmik vidyalay kharauwa tak P.C.C and nala ka nirman,Faiyaz Ahmad (2022-28) (Nan-Nan),Elected MP,,2024-12-14,996691.0
2676,Normal/Others,construction of Kitchen shed and dining hall near sree Kailasanathar prasanna nayagi thirukkovil in Nedungudi village,Tamil Nadu,PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA),construction of Kitchen shed and dining hall near sree Kailasanathar prasanna nayagi thirukkovil in Nedungudi village,P. Chidambaram (2022-28) (Nan-Nan),Elected MP,,2024-10-25,999985.0
2677,Normal/Others,Construction of CC Road Jagal Village End and to Jharkhan Border Jaraikela GP (Bisra Block),Odisha,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA),Construction of CC Road Jagal Village End and to Jharkhan Border Jaraikela GP (Bisra Block),Sasmit Patra (2022-28) (Nan-Nan),Elected MP,Images,2024-10-08,300000.0
2678,Normal/Others,Purchase of computer and printer and other electronic equipment to Modern Government Senior secondary School Gangtok,Sikkim,Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA),Purchase of computer and printer and other electronic equipment to Modern Government Senior secondary School Gangtok,Dorjee Tshering Lepcha (2024-30) (Nan-Nan),Elected MP,,2024-10-08,549937.0
2679,Normal/Others,"Construction of Class Rooms at Government Higher/Primary School Trisangia at Gram Panchayat Sargoth Padampura, Kuchaman City, Nagaur",Rajasthan,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),"Construction of Class Rooms at Government Higher/Primary School Trisangia at Gram Panchayat Sargoth Padampura, Kuchaman City, Nagaur",Mukul Wasnik (2022-28) (Nan-Nan),Elected MP,,2025-08-08,999390.0
2680,Normal/Others,"Setting up of High Mast light at Potta Colony, Ward No.07, Pazhayannur Panchayath (SC)",Kerala,THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA),"Setting up of High Mast light at Potta Colony, Ward No.07, Pazhayannur Panchayath (SC)",Abdul Wahab (2021-27) (Nan-Nan),Elected MP,,2024-10-08,492987.0
2681,Normal/Others,"Construction of Shaji Sathanam - Mundolikadavu road/pathway, Ward No.10, Vellavoor Panchayat",Kerala,KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA),"Construction of Shaji Sathanam - Mundolikadavu road/pathway, Ward No.10, Vellavoor Panchayat",Abdul Wahab (2021-27) (Nan-Nan),Elected MP,Images,2024-10-08,684603.0
2682,Normal/Others,To provide Karma wheelchair to Miss.Prajakta Thorat aged 13 yrs. affected by Cerebral Palsy disease..,Maharashtra,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),To provide Karma wheelchair to Miss.Prajakta Thorat aged 13 yrs. affected by Cerebral Palsy disease..,Anil Sukhdeorao Bonde (2022-28) (Nan-Nan),Elected MP,,2024-10-09,51480.0
2683,Normal/Others,Purchase of Retro Fitted Three Wheel Scooter to Physically Handicapped-13 Nos,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),Purchase of Retro Fitted Three Wheel Scooter to Physically Handicapped-13 Nos,K.R.N. Rajeshkumar (2022-28) (Nan-Nan),Elected MP,Images,2024-10-08,1215500.0
2684,Normal/Others,"Construction of Gutter in Asalaj Tal. Gaganbawada, Dist.Kolhapur",Maharashtra,KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA),"Construction of Gutter in Asalaj Tal. Gaganbawada, Dist.Kolhapur",Dhananjay Bhimrao Mahadik (2022-28) (Nan-Nan),Elected MP,Images,2024-10-09,498970.0
2685,Normal/Others,"construction of cross culvert SK Nager Main road, Reddipaddy panchayat, erumapatty",Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),"construction of cross culvert SK Nager Main road, Reddipaddy panchayat, erumapatty",K.R.N. Rajeshkumar (2022-28) (Nan-Nan),Elected MP,Images,2024-10-09,799920.0
2686,Normal/Others,CONSTRUCTION OF PCC ROAD FROM JAGO MANDAL HOUSE TO HARDEV MANDAL HOUSE IN JHAUA BAHIYAR PANCHAYAT,Bihar,MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA),CONSTRUCTION OF PCC ROAD FROM JAGO MANDAL HOUSE TO HARDEV MANDAL HOUSE IN JHAUA BAHIYAR PANCHAYAT,Khiru Mahto (2022-28) (Nan-Nan),Elected MP,Images,2025-07-26,385542.0
2687,Normal/Others,Construction work of interlocking road at Rateu Village,Rajasthan,Balotra(DISTRICT COLLECTOR Balotra_IDA),Construction work of interlocking road at Rateu Village,Randeep Singh Surjewala (2022-28) (Nan-Nan),Elected MP,Images,2025-01-21,1500000.0
2688,Normal/Others,"Construction work of PCC road from Rural Main Road to Satyanarayan Mandal House via Ashok Mandal House to Anant Mandal House in Khagaur village of Khagaur Panchayat under Lakhisarai Block of Lakhisarai District.(Total Amount Rs.4,00,000/- Four Lakh Only)",Bihar,LAKHISARAI(District Planning Officer Lakhisarai_IDA),"Construction work of PCC road from Rural Main Road to Satyanarayan Mandal House via Ashok Mandal House to Anant Mandal House in Khagaur village of Khagaur Panchayat under Lakhisarai Block of Lakhisarai District.(Total Amount Rs.4,00,000/- Four Lakh Only)",Shambhu Sharan Patel (2022-28) (Nan-Nan),Elected MP,Images,2024-10-17,396136.0
2689,Normal/Others,"Bhawan Nirman hetu- Hari Narayan Ramdevi Gyan Yog uchchatar Madhyamik Vidyalaya, Mustafabad Bangarmau, Karyadayi Sanstha- Prabandhak/Pradhanacharya Hari Narayan Ramdevi Gyan Yog uchchatar Madhyamik Vidyalaya va prabandh samiti gyan yog sanatan dharma shikshan sansthan, Mustafabad Bangarmau",Uttar Pradesh,UNNAO(DISTRICT MAGIISTRATE UNNAO_IDA),"Bhawan Nirman hetu- Hari Narayan Ramdevi Gyan Yog uchchatar Madhyamik Vidyalaya, Mustafabad Bangarmau, Karyadayi Sanstha- Prabandhak/Pradhanacharya Hari Narayan Ramdevi Gyan Yog uchchatar Madhyamik Vidyalaya va prabandh samiti gyan yog sanatan dharma shikshan sansthan, Mustafabad Bangarmau",Baburam Nishad (2022-28) (Nan-Nan),Elected MP,Images,2026-02-24,2000000.0
2690,Normal/Others,"SINGAL PHASE BORING WITH ELECTRICITY CONNECTION WORK NEAR OMPRAKASH'S HOME, VILLAGE JIRAWALI, GP ALEI, PS-RAJGARH",Rajasthan,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),"SINGAL PHASE BORING WITH ELECTRICITY CONNECTION WORK NEAR OMPRAKASH'S HOME, VILLAGE JIRAWALI, GP ALEI, PS-RAJGARH",Ghanshyam Tiwari (2022-28) (Nan-Nan),Elected MP,Images,2024-12-07,554381.0
2691,Normal/Others,2 Nos. of High Mast Light in Near Paramasivan Koil Street Municipal School and Near Pandian Maravar Mandapam,Tamil Nadu,THENI(District Collector Theni_5),2 Nos. of High Mast Light in Near Paramasivan Koil Street Municipal School and Near Pandian Maravar Mandapam,Ilaiyaraaja (2022-28) (Nan-Nan),Elected MP,,2024-10-21,1729024.0
2692,Normal/Others,construction of Mini mast light at Naalan santhu street in ward no 8,Tamil Nadu,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),construction of Mini mast light at Naalan santhu street in ward no 8,P. Chidambaram (2022-28) (Nan-Nan),Elected MP,,2024-10-17,500000.0
2693,Normal/Others,construction of Mini mast light near Manickanatchiyamman kovil in ward no 5,Tamil Nadu,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),construction of Mini mast light near Manickanatchiyamman kovil in ward no 5,P. Chidambaram (2022-28) (Nan-Nan),Elected MP,,2024-10-17,500000.0
2694,Trust And Society,"Construction of boundary walls Datta Bal School, Kolhapur",Maharashtra,KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA),"Construction of boundary walls Datta Bal School, Kolhapur",Dhananjay Bhimrao Mahadik (2022-28) (Nan-Nan),Elected MP,Images,2024-10-14,1500000.0
2695,Normal/Others,"Beautification of statue of Binod Bihari Mahto in ramdih village, kandra panchayat of chas block under bokaro district",Jharkhand,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),"Beautification of statue of Binod Bihari Mahto in ramdih village, kandra panchayat of chas block under bokaro district",Aditya Prasad (2022-28) (Nan-Nan),Elected MP,,2026-04-08,700000.0
2696,Normal/Others,"Gram Panchayat Khinni, Janpad Panchayat Majholi main Gram Khinni ke poshak Gram Kaithra me Main Road se School ki aor CC Road sah Nali nirman kary, Vidhansabha Patan, District Jabalpur (M.P.)",Madhya Pradesh,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),"Gram Panchayat Khinni, Janpad Panchayat Majholi main Gram Khinni ke poshak Gram Kaithra me Main Road se School ki aor CC Road sah Nali nirman kary, Vidhansabha Patan, District Jabalpur (M.P.)",Vivek K. Tankha (2022-28) (Nan-Nan),Elected MP,Images,2026-02-21,600000.0
2697,Normal/Others,Construction of Community Bhawan at Padhruni G P Kiri Dev. Block Mehla Tehsil & Distt. Chamba (HP),Himachal Pradesh,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Construction of Community Bhawan at Padhruni G P Kiri Dev. Block Mehla Tehsil & Distt. Chamba (HP),Harsh Mahajan (2024-30) (Nan-Nan),Elected MP,,2024-10-14,399745.0
2698,Normal/Others,"PER L.E.D LIGHT COST 283000 AND 50 NUMBER OF COST 1,41,50,000 (AS PER LIST)",Uttar Pradesh,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),"PER L.E.D LIGHT COST 283000 AND 50 NUMBER OF COST 1,41,50,000 (AS PER LIST)",Ramji (2020-26) (Nan-Nan),Elected MP,Images,2025-07-31,14150000.0
2699,Normal/Others,VILLAGE HARIPUR KISHANPUR ME SURAJ GOTAM DWARA AMBEDKAR PARK PAR L.E.D SEMI HIGH MAST LIGHT KARYDAYI SANSTHA PROVINCIAL CO-OPERATIVE NIRMAN AND VIKASH LTD (P.C.C.D) BAREILY,Uttar Pradesh,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),VILLAGE HARIPUR KISHANPUR ME SURAJ GOTAM DWARA AMBEDKAR PARK PAR L.E.D SEMI HIGH MAST LIGHT KARYDAYI SANSTHA PROVINCIAL CO-OPERATIVE NIRMAN AND VIKASH LTD (P.C.C.D) BAREILY,Ramji (2020-26) (Nan-Nan),Elected MP,,2026-02-14,283000.0
2700,Normal/Others,1. Table and chair in Library 2. Projector in Smart Room 3. Solar panel in school,Uttar Pradesh,MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA),1. Table and chair in Library 2. Projector in Smart Room 3. Solar panel in school,K. Laxman (2022-28) (Nan-Nan),Elected MP,Images,2026-01-30,684177.0
2701,Normal/Others,"C/o additional rooms/Halls in Community Centre at Ravidas Basti VPO Jhamunh, Teh. Jaisinghpur, Dev. Block Lambagaon, Distt. Kangra (H.P.) as per recommendation of Sh. Madan Lal (Executing agency, BDO Lambagaon)",Himachal Pradesh,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),"C/o additional rooms/Halls in Community Centre at Ravidas Basti VPO Jhamunh, Teh. Jaisinghpur, Dev. Block Lambagaon, Distt. Kangra (H.P.) as per recommendation of Sh. Madan Lal (Executing agency, BDO Lambagaon)",Sikander Kumar (2022-28) (Nan-Nan),Elected MP,Images,2026-03-16,300000.0
2702,Normal/Others,Development of public parks in garden enclave park no2,Punjab,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Development of public parks in garden enclave park no2,Harbhajan Singh (2022-28) (Nan-Nan),Elected MP,,2024-10-15,295600.0
2703,Normal/Others,Development of public park in garden green park,Punjab,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Development of public park in garden green park,Harbhajan Singh (2022-28) (Nan-Nan),Elected MP,,2024-10-15,295300.0
2704,Repair And Renovation,"Renovation of Paramvir Abdul Hamid chowk, Kantatoli under ward 16",Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),"Renovation of Paramvir Abdul Hamid chowk, Kantatoli under ward 16",Mahua Maji (2022-28) (Nan-Nan),Elected MP,,2025-12-14,200000.0
2705,Normal/Others,"Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 23 MADINA MASJID, lah factory road hindpiri.",Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),"Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 23 MADINA MASJID, lah factory road hindpiri.",Mahua Maji (2022-28) (Nan-Nan),Elected MP,,2025-12-14,484000.0
2706,Normal/Others,"Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 29 ranchi nagar nigam sehri awas , khadgara.",Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),"Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 29 ranchi nagar nigam sehri awas , khadgara.",Mahua Maji (2022-28) (Nan-Nan),Elected MP,,2025-08-15,484000.0
2707,Normal/Others,"Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 23 taslim masjid ,tiwari tank road hindpiri.",Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),"Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 23 taslim masjid ,tiwari tank road hindpiri.",Mahua Maji (2022-28) (Nan-Nan),Elected MP,,2025-05-11,484000.0
2708,Normal/Others,"Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 23 Rayan Masjid Tiwari Street, Hindpiri.",Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),"Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 23 Rayan Masjid Tiwari Street, Hindpiri.",Mahua Maji (2022-28) (Nan-Nan),Elected MP,,2025-05-11,484000.0
2709,Normal/Others,Shed construction work near LEBB high school in ward no.21.,Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shed construction work near LEBB high school in ward no.21.,Mahua Maji (2022-28) (Nan-Nan),Elected MP,,2025-08-15,600000.0
2710,Normal/Others,Laying of paver block Near YMCA School Kanta Toil ward no-11,Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Laying of paver block Near YMCA School Kanta Toil ward no-11,Mahua Maji (2022-28) (Nan-Nan),Elected MP,,2025-08-15,510000.0
2711,Normal/Others,Installation of R.C.C Bench at different area of Ranchi City,Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Installation of R.C.C Bench at different area of Ranchi City,Mahua Maji (2022-28) (Nan-Nan),Elected MP,,2025-08-15,1000000.0
2712,Normal/Others,Installation of R.C.C Bench at different area of Ranchi City,Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Installation of R.C.C Bench at different area of Ranchi City,Mahua Maji (2022-28) (Nan-Nan),Elected MP,,2025-08-15,500000.0
2713,Normal/Others,For construction of CC road at Hosambala SC colony of Sugudavani village Sirvase village Panchayath (SCP).,Karnataka,CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR),For construction of CC road at Hosambala SC colony of Sugudavani village Sirvase village Panchayath (SCP).,Jairam Ramesh (2022-28) (Nan-Nan),Elected MP,Images,2024-10-15,800000.0
2714,Trust And Society,"Construction of public libraries and reading rooms in Raje Chhatrapati art college at Dhamangaon Badhe, Tq Motala Dist. Buldhana.",Maharashtra,BULDHANA(DISTRICT COLLECTOR BULDHANA_IDA),"Construction of public libraries and reading rooms in Raje Chhatrapati art college at Dhamangaon Badhe, Tq Motala Dist. Buldhana.",Anil Sukhdeorao Bonde (2022-28) (Nan-Nan),Elected MP,,2025-03-04,1787811.0
2715,Normal/Others,Construction work of PCC Road 1 T.O.P Police both to shivnandan Girls hostel in the premises of Gangadevi Mahila College in ward no-35 Under Kumhrar of Patna Distict,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction work of PCC Road 1 T.O.P Police both to shivnandan Girls hostel in the premises of Gangadevi Mahila College in ward no-35 Under Kumhrar of Patna Distict,Shambhu Sharan Patel (2022-28) (Nan-Nan),Elected MP,Images,2024-11-15,1497809.0
2716,Normal/Others,Construction work of PCC Road 5The Canteen in the Premises of Gangadevi Mahila College in ward no-35 Under Kumhrar of Patna District,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction work of PCC Road 5The Canteen in the Premises of Gangadevi Mahila College in ward no-35 Under Kumhrar of Patna District,Shambhu Sharan Patel (2022-28) (Nan-Nan),Elected MP,Images,2024-11-15,1497989.0
2717,Normal/Others,Construction work of PCC Road 4 Main Gate to The canteen in the premises of Gangadevi Mahila College in wardno-35 Under Kumhrar of Patna District,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction work of PCC Road 4 Main Gate to The canteen in the premises of Gangadevi Mahila College in wardno-35 Under Kumhrar of Patna District,Shambhu Sharan Patel (2022-28) (Nan-Nan),Elected MP,Images,2024-11-11,1498259.0
