sr_no,state,work_description,work_id,ida_agency,mp_name,electednominated,expenditure_amount,vendor_name,work_status,expenditure_amount
20121,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP131/2025-2026/195654,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA),Sasmit Patra (2022-28) (2022-2028),Elected MP,5000.0,Bdo Bargaon With Held Money,Payment Success,5000.0
20122,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP131/2025-2026/195654,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA),Sasmit Patra (2022-28) (2022-2028),Elected MP,4962.0,Bdo Bargaon Contigency Money,Payment Success,4962.0
20123,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP078/2023-2024/25141,SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA),Sikander Kumar (2022-28) (2022-2028),Elected MP,200000.0,Block Development Office Totu Rajya Sabha,Payment Success,200000.0
20124,Himachal Pradesh,Development of playground,WS/MP078/2023-2024/45886,SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA),Sikander Kumar (2022-28) (2022-2028),Elected MP,200000.0,Block Development Office Totu Rajya Sabha,Payment Success,200000.0
20125,Himachal Pradesh,Construction of additional rooms and halls in the existing public and community building,WS/MP078/2023-2024/45887,SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA),Sikander Kumar (2022-28) (2022-2028),Elected MP,100000.0,Block Development Office Totu Rajya Sabha,Payment Success,100000.0
20126,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP078/2024-2025/115442,SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA),Sikander Kumar (2022-28) (2022-2028),Elected MP,200000.0,Block Development Office Totu Rajya Sabha,Payment Success,200000.0
20127,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP078/2023-2024/106264,SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA),Sikander Kumar (2022-28) (2022-2028),Elected MP,1000000.0,Block Development Office Totu Rajya Sabha,Payment Success,1000000.0
20128,Uttar Pradesh,Construction of rooms and halls in school and colleges,WS/MP847/2023-2024/36620,UNNAO(DISTRICT MAGIISTRATE UNNAO_IDA),Baburam Nishad (2022-28) (2022-2028),Elected MP,600000.0,Shanti Devi Jan Kalyan Samiti,Payment Success,600000.0
20129,Uttar Pradesh,Construction of rooms and halls in school and colleges,WS/MP847/2023-2024/36620,UNNAO(DISTRICT MAGIISTRATE UNNAO_IDA),Baburam Nishad (2022-28) (2022-2028),Elected MP,900000.0,Shanti Devi Jan Kalyan Samiti,Payment Success,900000.0
20130,Bihar,Construction of public toilets and bathrooms,WS/MP052/2025-2026/235152,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Satish Chandra Dubey (2022-28) (2022-2028),Elected MP,798684.0,S S K Enterprises Prop Prakash Chaubey,Payment Success,798684.0
20131,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2023-2024/8587,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sant Balbir Singh (2022-28) (2022-2028),Elected MP,13984.0,Sukhpreet Singh,Payment Success,13984.0
20132,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2023-2024/8587,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sant Balbir Singh (2022-28) (2022-2028),Elected MP,15276.0,Prem Singh,Payment Success,15276.0
20133,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2023-2024/8587,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sant Balbir Singh (2022-28) (2022-2028),Elected MP,13984.0,Sohan Singh,Payment Success,13984.0
20134,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2023-2024/8587,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sant Balbir Singh (2022-28) (2022-2028),Elected MP,11171.0,Dhillon Transport Co,Payment Success,11171.0
20135,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2023-2024/8587,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sant Balbir Singh (2022-28) (2022-2028),Elected MP,27000.0,Dhillon Transport Co,Payment Success,27000.0
20136,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2023-2024/8587,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sant Balbir Singh (2022-28) (2022-2028),Elected MP,18500.0,Dhillon Transport Co,Payment Success,18500.0
20137,Bihar,Renovation of ponds and lakes,WS/MP001/2023-2024/33229,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,996012.0,Mrityunjay Kumar,Payment Success,996012.0
20138,Punjab,Purchase of hospital equipment,WS/MP140/2023-2024/8583,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sant Balbir Singh (2022-28) (2022-2028),Elected MP,797680.0,Centair Private Limited,Payment Success,797680.0
20139,Madhya Pradesh,Improvement of electricity distribution infrastructure,WS/MP106/2023-2024/58926,JHABUA(DISTRICT COLLECTOR JHABUA_IDA),Vivek K. Tankha (2022-28) (2022-2028),Elected MP,209000.0,Gram Panchayat Bhoyara,Payment Success,209000.0
20140,Madhya Pradesh,Improvement of electricity distribution infrastructure,WS/MP106/2023-2024/58926,JHABUA(DISTRICT COLLECTOR JHABUA_IDA),Vivek K. Tankha (2022-28) (2022-2028),Elected MP,209000.0,Gram Panchayat Bhoyara,Payment Success,209000.0
20141,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2023-2024/8587,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sant Balbir Singh (2022-28) (2022-2028),Elected MP,13616.0,Budh Singh,Payment Success,13616.0
20142,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP001/2023-2024/14253,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,1484150.0,Saroj Kumar Yadav,Payment Success,1484150.0
20143,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP001/2026-2027/272089,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,1495182.0,Saroj Kumar Yadav,Payment Success,1495182.0
20144,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP052/2026-2027/270123,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Satish Chandra Dubey (2022-28) (2022-2028),Elected MP,696655.0,Saroj Kumar Yadav,Payment Success,696655.0
20145,Gujarat,Construction of boundary walls of existing public and community buildings,WS/MP889/2024-2025/140620,PATAN(DISTRICT COLLECTOR PATAN_IDA),Babubhai Jesangbhai Desai (2023-29) (2023-2029),Elected MP,500000.0,Dhanavada Gram Panchayat,Payment Success,500000.0
20146,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2023-2024/8587,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sant Balbir Singh (2022-28) (2022-2028),Elected MP,13616.0,Manjit Singh,Payment Success,13616.0
20147,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2023-2024/8587,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sant Balbir Singh (2022-28) (2022-2028),Elected MP,13616.0,Piartpal Singh,Payment Success,13616.0
20148,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2023-2024/8587,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sant Balbir Singh (2022-28) (2022-2028),Elected MP,13616.0,Baljinder Singh,Payment Success,13616.0
20149,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2023-2024/8587,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sant Balbir Singh (2022-28) (2022-2028),Elected MP,14874.0,Paramjit Singh,Payment Success,14874.0
20150,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2023-2024/8587,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sant Balbir Singh (2022-28) (2022-2028),Elected MP,14874.0,Avtar Singh,Payment Success,14874.0
20151,Uttar Pradesh,Providing CCTV camera system for security of public areas,WS/MP849/2026-2027/284210,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,2258568.0,Rahish Warsi,Payment Success,2258568.0
20152,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/58293,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,194109.0,Rahish Warsi,Payment Success,194109.0
20153,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/58592,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,194109.0,Rahish Warsi,Payment Success,194109.0
20154,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/59994,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,194109.0,Rahish Warsi,Payment Success,194109.0
20155,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/59984,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,194109.0,Rahish Warsi,Payment Success,194109.0
20156,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/59981,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,194109.0,Rahish Warsi,Payment Success,194109.0
20157,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/59998,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,194109.0,Rahish Warsi,Payment Success,194109.0
20158,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/59999,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,194109.0,Rahish Warsi,Payment Success,194109.0
20159,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/58318,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,194109.0,Rahish Warsi,Payment Success,194109.0
20160,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/59983,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,194109.0,Rahish Warsi,Payment Success,194109.0
20161,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60006,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,388249.0,Rahish Warsi,Payment Success,388249.0
20162,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60002,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,388249.0,Rahish Warsi,Payment Success,388249.0
20163,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60001,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,388249.0,Rahish Warsi,Payment Success,388249.0
20164,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60000,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,388249.0,Rahish Warsi,Payment Success,388249.0
20165,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60007,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,388249.0,Rahish Warsi,Payment Success,388249.0
20166,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60014,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,581705.0,Rahish Warsi,Payment Success,581705.0
20167,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60013,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,581705.0,Rahish Warsi,Payment Success,581705.0
20168,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60019,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,581705.0,Rahish Warsi,Payment Success,581705.0
20169,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/62310,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,581705.0,Rahish Warsi,Payment Success,581705.0
20170,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/62109,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,749926.88,Rahish Warsi,Payment Success,749926.88
20171,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/62198,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,899911.05,Rahish Warsi,Payment Success,899911.05
20172,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/62115,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,899912.05,Rahish Warsi,Payment Success,899912.05
20173,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/62117,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,649935.43,Rahish Warsi,Payment Success,649935.43
20174,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/62192,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,599940.7,Rahish Warsi,Payment Success,599940.7
20175,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/62116,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,649935.43,Rahish Warsi,Payment Success,649935.43
20176,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/61959,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,499952.0,Rahish Warsi,Payment Success,499952.0
20177,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/62114,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,549946.0,Rahish Warsi,Payment Success,549946.0
20178,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/62099,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,449957.0,Rahish Warsi,Payment Success,449957.0
20179,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/62038,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,499952.0,Rahish Warsi,Payment Success,499952.0
20180,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/62045,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,549946.0,Rahish Warsi,Payment Success,549946.0
20181,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60015,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,581705.0,Rahish Warsi,Payment Success,581705.0
20182,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60011,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,581705.0,Rahish Warsi,Payment Success,581705.0
20183,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60008,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,581705.0,Rahish Warsi,Payment Success,581705.0
20184,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60017,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,581705.0,Rahish Warsi,Payment Success,581705.0
20185,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60016,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,581705.0,Rahish Warsi,Payment Success,581705.0
20186,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60018,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,581705.0,Rahish Warsi,Payment Success,581705.0
20187,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60009,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,581705.0,Rahish Warsi,Payment Success,581705.0
20188,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/61981,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,499951.25,Rahish Warsi,Payment Success,499951.25
20189,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/61952,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,549945.0,Rahish Warsi,Payment Success,549945.0
20190,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/62201,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,399959.8,Rahish Warsi,Payment Success,399959.8
20191,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/61411,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,749926.88,Rahish Warsi,Payment Success,749926.88
20192,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/62133,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,749926.88,Rahish Warsi,Payment Success,749926.88
20193,Uttar Pradesh,Lighting of public spaces,WS/MP849/2023-2024/62106,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,899911.05,Rahish Warsi,Payment Success,899911.05
20194,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60012,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,581705.0,Rahish Warsi,Payment Success,581705.0
20195,Uttar Pradesh,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP849/2023-2024/60010,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Geeta Alias Chandraprabha (2020-26) (2020-2026),Elected MP,581705.0,Rahish Warsi,Payment Success,581705.0
