sr_no,work_category,work_description,state,ida_agency,mp_name,electednominated,work_description,recommended_date,recommended_amount,sanction_date
14770,Normal/Others,Regarding motor boat for water rescue and safety in emergency situation in flood affected village.,Punjab,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sant Balbir Singh (2022-28) (2022-2028),Elected MP,Regarding motor boat for water rescue and safety in emergency situation in flood affected village.,2025-09-07,550000.0,2025-11-04
14771,Normal/Others,Purchase of Ambulance for Community Health Center in Dhari village,Gujarat,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),Elected MP,Purchase of Ambulance for Community Health Center in Dhari village,2025-10-03,2100000.0,2026-01-15
14772,Normal/Others,"Construction of Library with Solar, Furniture and Construction According the Design in Mota Bhamodra Village",Gujarat,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),Elected MP,"Construction of Library with Solar, Furniture and Construction According the Design in Mota Bhamodra Village",2025-10-03,3500000.0,2026-01-20
14773,Normal/Others,Construction of Boundary Wall Around Community Hall Managed By Shree Maroli Kantha Vibhag Koli Samaj Trust in Maroli Village,Gujarat,NAVSARI(DISTRICT COLLECTOR NAVSARI_IDA),Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),Elected MP,Construction of Boundary Wall Around Community Hall Managed By Shree Maroli Kantha Vibhag Koli Samaj Trust in Maroli Village,2025-10-03,500000.0,2026-05-14
14774,Normal/Others,"Construction of Library with Solar, Furniture and Construction According the Design in Dharmanagar Village, Taluko Wankaner",Gujarat,MORBI(District collector Morbi_IDA),Govindbhai Laljibhai Dholakia (2024-30) (2024-2030),Elected MP,"Construction of Library with Solar, Furniture and Construction According the Design in Dharmanagar Village, Taluko Wankaner",2025-10-03,3500000.0,2026-01-29
14775,Normal/Others,"Augmentation of PWS Scheme in Pedamakkena Village, Sattenapalle Mandal, Palnadu District.",Andhra Pradesh,Palnadu(District Collector Palnadu_IDA),Yerram Venkata Subba Reddy (2024-30) (2024-2030),Elected MP,"Augmentation of PWS Scheme in Pedamakkena Village, Sattenapalle Mandal, Palnadu District.",2025-09-08,499896.0,2025-10-10
14776,Normal/Others,Augmentation of PWS scheme in ST and Muslim Colonies in Pedamakkena Village Sattenapalle Mandal Palnadu Dt,Andhra Pradesh,Palnadu(District Collector Palnadu_IDA),Yerram Venkata Subba Reddy (2024-30) (2024-2030),Elected MP,Augmentation of PWS scheme in ST and Muslim Colonies in Pedamakkena Village Sattenapalle Mandal Palnadu Dt,2025-09-08,498295.0,2025-10-10
14777,Normal/Others,"Extension of Pipe Line in internal distribution in Ramapuram village of Sudhanagunta GP, Podili Mandal, Prakasam Dist.",Andhra Pradesh,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),Yerram Venkata Subba Reddy (2024-30) (2024-2030),Elected MP,"Extension of Pipe Line in internal distribution in Ramapuram village of Sudhanagunta GP, Podili Mandal, Prakasam Dist.",2025-09-08,500000.0,2025-12-30
14778,Normal/Others,"Extension of Pipe Line from Deep bore to Existing OHSR in Ramapuram Village of Sudhanagunta GP, Podili Mandal, Prakasam District",Andhra Pradesh,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),Yerram Venkata Subba Reddy (2024-30) (2024-2030),Elected MP,"Extension of Pipe Line from Deep bore to Existing OHSR in Ramapuram Village of Sudhanagunta GP, Podili Mandal, Prakasam District",2025-09-08,500000.0,2025-12-30
14779,Normal/Others,"Providing Deep Bore Well at Ramapuram Village of Sudhanagunta GP, Podili Mandal, Prakasam District",Andhra Pradesh,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),Yerram Venkata Subba Reddy (2024-30) (2024-2030),Elected MP,"Providing Deep Bore Well at Ramapuram Village of Sudhanagunta GP, Podili Mandal, Prakasam District",2025-09-08,500000.0,2025-12-30
14780,Normal/Others,"Construction of CC Road from Sachivalayam to R and B Road in Boyamadugula GP, C.S.Puram mandal, Prakasam District.",Andhra Pradesh,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),Yerram Venkata Subba Reddy (2024-30) (2024-2030),Elected MP,"Construction of CC Road from Sachivalayam to R and B Road in Boyamadugula GP, C.S.Puram mandal, Prakasam District.",2025-09-08,499884.0,2025-12-18
14781,Normal/Others,"Construction of CC Road in Boyamadugula GP, C.S.Puram Mandal, Prakasam District.",Andhra Pradesh,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),Yerram Venkata Subba Reddy (2024-30) (2024-2030),Elected MP,"Construction of CC Road in Boyamadugula GP, C.S.Puram Mandal, Prakasam District.",2025-09-08,499884.0,2025-12-18
14782,Normal/Others,"Construction of Open Auditorium in Bodduavaripalem Village, S.N.Padu Mandal of Prakasam District",Andhra Pradesh,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),Yerram Venkata Subba Reddy (2024-30) (2024-2030),Elected MP,"Construction of Open Auditorium in Bodduavaripalem Village, S.N.Padu Mandal of Prakasam District",2025-09-08,600000.0,2025-12-18
14783,Normal/Others,"Providing additional eminities to the Community Hall building in Batchalakurapadu Village and GP, Konakanamitla Mandal, Prakasam District.",Andhra Pradesh,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),Yerram Venkata Subba Reddy (2024-30) (2024-2030),Elected MP,"Providing additional eminities to the Community Hall building in Batchalakurapadu Village and GP, Konakanamitla Mandal, Prakasam District.",2025-09-08,500000.0,2025-11-07
14784,Normal/Others,"Formation of WBM Metal Road from Kondepalli Village of Markapur Mandal to Sri Anjaneyaswamy Temple at Seethanagulavaram Village of Tarlupadu Mandal, Prakasam District.",Andhra Pradesh,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),Yerram Venkata Subba Reddy (2024-30) (2024-2030),Elected MP,"Formation of WBM Metal Road from Kondepalli Village of Markapur Mandal to Sri Anjaneyaswamy Temple at Seethanagulavaram Village of Tarlupadu Mandal, Prakasam District.",2025-09-08,1000000.0,2025-11-07
14785,Trust And Society,Construction of Building for Community cultural Activity in malvi Jeenagar Mochi Samaj kalyan samiti in Gram Daulatpura Rewas Road District Mandsour,Madhya Pradesh,MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA),Kavita Patidar (2022-28) (2022-2028),Elected MP,Construction of Building for Community cultural Activity in malvi Jeenagar Mochi Samaj kalyan samiti in Gram Daulatpura Rewas Road District Mandsour,2025-09-09,1200000.0,2026-01-12
14786,Normal/Others,"Construction of Public park and Urban Green Zone near Khadkhai River, Rairangpur.",Odisha,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Ashwini Vaishnaw (2024-30) (2024-2030),Elected MP,"Construction of Public park and Urban Green Zone near Khadkhai River, Rairangpur.",2025-09-08,11100000.0,2026-03-19
14787,Normal/Others,"Construction of Water Chamber for Public Lift irrigation Project, location - Madala Pani Panchayat, Village- Patapur, Gram Panchayat - Gopalpur, Block- Banki-Dampara, Dist.- Cuttack",Odisha,Kataka(DISTRICT COLLECTOR CUTTACK_IDA),Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of Water Chamber for Public Lift irrigation Project, location - Madala Pani Panchayat, Village- Patapur, Gram Panchayat - Gopalpur, Block- Banki-Dampara, Dist.- Cuttack",2025-09-08,950000.0,
14788,Normal/Others,PCC construction work from REO Road to Diyarhwas house via Doma Sahs house,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Manan Kumar Mishra (2024-28) (2024-2028),Elected MP,PCC construction work from REO Road to Diyarhwas house via Doma Sahs house,2025-09-08,1473890.0,2025-12-23
14789,Normal/Others,Construction work from Karwathi Siwan R.E.O. PCC road to Diyarhwas house,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Manan Kumar Mishra (2024-28) (2024-2028),Elected MP,Construction work from Karwathi Siwan R.E.O. PCC road to Diyarhwas house,2025-09-08,1469484.0,2025-12-23
14790,Normal/Others,Construction of PCC and infiltration work from Padrahi Dham PWD road from south side to Saran main canal via Awadhesh Gonds house,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Manan Kumar Mishra (2024-28) (2024-2028),Elected MP,Construction of PCC and infiltration work from Padrahi Dham PWD road from south side to Saran main canal via Awadhesh Gonds house,2025-09-08,1465126.0,2025-12-23
14791,Normal/Others,Construction of PCC work from Semra PWD road to Rampur Khareya Rama Manjhis house via Hazari Sahs house,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Manan Kumar Mishra (2024-28) (2024-2028),Elected MP,Construction of PCC work from Semra PWD road to Rampur Khareya Rama Manjhis house via Hazari Sahs house,2025-09-08,1497000.0,2025-12-23
14792,Normal/Others,Construction of Thekkumpuram Branch Road Concreting in Ward 01 Kollamballam Elapulli GP Chittoor Block Panchayath,Kerala,PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA),P. T. Usha (2022-28) (2022-2028),Nominated MP,Construction of Thekkumpuram Branch Road Concreting in Ward 01 Kollamballam Elapulli GP Chittoor Block Panchayath,2025-09-08,579870.0,2025-09-10
14793,Normal/Others,Construction of PCC in road in Basant Bihar Colony from the house of Deepak Thakur to the house of Amit Kumar,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Khiru Mahto (2022-28) (2022-2028),Elected MP,Construction of PCC in road in Basant Bihar Colony from the house of Deepak Thakur to the house of Amit Kumar,2025-09-08,998317.0,2025-10-06
14794,Normal/Others,Construction of PCC road in Basant Bihar Colony from the house of Suraj Sharma to the house of Rajkumar Singh.,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Khiru Mahto (2022-28) (2022-2028),Elected MP,Construction of PCC road in Basant Bihar Colony from the house of Suraj Sharma to the house of Rajkumar Singh.,2025-09-08,1494048.0,2025-10-06
14795,Normal/Others,Construction of PCC road from the Belwa ray main Road towards Baghi village,Bihar,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Khiru Mahto (2022-28) (2022-2028),Elected MP,Construction of PCC road from the Belwa ray main Road towards Baghi village,2025-09-08,1480757.0,2025-09-22
14796,Repair And Renovation,Bricking soiling and repair work of the courtyard of the upgraded middle school Sanah Madho located in Haata Mathia village of Panchayat Raj Rampur Khareya,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Manan Kumar Mishra (2024-28) (2024-2028),Elected MP,Bricking soiling and repair work of the courtyard of the upgraded middle school Sanah Madho located in Haata Mathia village of Panchayat Raj Rampur Khareya,2025-09-08,1499000.0,2026-02-17
14797,Normal/Others,PCC work of the road going from Hariharpur turn of village Chakarwankhas of village panchayat of block Bhore to Maitholi market,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Manan Kumar Mishra (2024-28) (2024-2028),Elected MP,PCC work of the road going from Hariharpur turn of village Chakarwankhas of village panchayat of block Bhore to Maitholi market,2025-09-08,1479360.0,2025-12-23
14798,Normal/Others,Construction work of Chhath Ghat on the east side of Rautaniya Pokhara of Block Bhore,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Manan Kumar Mishra (2024-28) (2024-2028),Elected MP,Construction work of Chhath Ghat on the east side of Rautaniya Pokhara of Block Bhore,2025-09-08,1488000.0,2025-12-23
14799,Normal/Others,PCC work of the road going from village Imilia Patti to Chafwan turn of Panchayat Raj Chakarvankhas of Block Bhore,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Manan Kumar Mishra (2024-28) (2024-2028),Elected MP,PCC work of the road going from village Imilia Patti to Chafwan turn of Panchayat Raj Chakarvankhas of Block Bhore,2025-09-08,1490592.0,2025-12-23
14800,Normal/Others,Construction work of Chhat Ghat on the pond of village Belwa Thakurai of Panchayat Raj Chakarvankhas of Block Bhore,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Manan Kumar Mishra (2024-28) (2024-2028),Elected MP,Construction work of Chhat Ghat on the pond of village Belwa Thakurai of Panchayat Raj Chakarvankhas of Block Bhore,2025-09-08,1497000.0,2025-12-23
14801,Normal/Others,PCC work of the road from village Naru Chakarvan to Paras Bigha from Bhore Pagra main road of Panchayat Raj Chakarvankhas of Block Bhore,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Manan Kumar Mishra (2024-28) (2024-2028),Elected MP,PCC work of the road from village Naru Chakarvan to Paras Bigha from Bhore Pagra main road of Panchayat Raj Chakarvankhas of Block Bhore,2025-09-08,1491573.0,2025-12-23
14802,Normal/Others,Repair and PCC work of the road leading from village Paithanpatti main road to Shri Rajendra Yadavs house,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Manan Kumar Mishra (2024-28) (2024-2028),Elected MP,Repair and PCC work of the road leading from village Paithanpatti main road to Shri Rajendra Yadavs house,2025-09-08,498471.0,2025-12-23
14803,Normal/Others,Repair and PCC work of the path going south from village Mujauna market,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Manan Kumar Mishra (2024-28) (2024-2028),Elected MP,Repair and PCC work of the path going south from village Mujauna market,2025-09-08,500000.0,2025-12-23
14804,Normal/Others,PCC work of the path from the house of Shri Gumasta Bharti to the house of Shri Ganesh Bharti in village Dharmaparsa,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Manan Kumar Mishra (2024-28) (2024-2028),Elected MP,PCC work of the path from the house of Shri Gumasta Bharti to the house of Shri Ganesh Bharti in village Dharmaparsa,2025-09-08,500000.0,2025-12-23
14805,Normal/Others,Construction of C.C. Road from the main road in front of degree college to the house of monu in Dalla Wala Village. (Offline),Uttarakhand,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),Kalpana Saini (2022-28) (2022-2028),Elected MP,Construction of C.C. Road from the main road in front of degree college to the house of monu in Dalla Wala Village. (Offline),2025-09-09,147000.0,2025-09-24
14806,Normal/Others,Construction of C.C. road from the main road the house of Shri Surendra to the house of Jagpal in Dalla Wala Village. (Offline),Uttarakhand,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),Kalpana Saini (2022-28) (2022-2028),Elected MP,Construction of C.C. road from the main road the house of Shri Surendra to the house of Jagpal in Dalla Wala Village. (Offline),2025-09-09,250000.0,2025-09-24
14807,Normal/Others,Construction of C.C. Road from the house of Samandra to the Transfarmer in village Dalla Wala (offline),Uttarakhand,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),Kalpana Saini (2022-28) (2022-2028),Elected MP,Construction of C.C. Road from the house of Samandra to the Transfarmer in village Dalla Wala (offline),2025-09-09,250000.0,2025-09-24
14808,Normal/Others,Construction of C.C. Road from Primary School chok to Radha Krishna Mandir in village Dalla Wala in Naiwala (Offline),Uttarakhand,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),Kalpana Saini (2022-28) (2022-2028),Elected MP,Construction of C.C. Road from Primary School chok to Radha Krishna Mandir in village Dalla Wala in Naiwala (Offline),2025-09-09,250000.0,2025-09-24
14809,Normal/Others,Construction of C.C. marg from Radha Krishna Mandir to the house of Shri Charan Singh transfarmer in Village Dalla Wala in Naiwala (Offline),Uttarakhand,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),Kalpana Saini (2022-28) (2022-2028),Elected MP,Construction of C.C. marg from Radha Krishna Mandir to the house of Shri Charan Singh transfarmer in Village Dalla Wala in Naiwala (Offline),2025-09-09,250000.0,2025-09-24
14810,Normal/Others,construction of Shed with Toilets (125X80 feet area) near Yogshala west side of Darana Road in Gram Bheswamata Sarangpur District Rajgrah,Madhya Pradesh,RAJGARH(DISTRICT COLLECTOR RAJGARH_IDA),Kavita Patidar (2022-28) (2022-2028),Elected MP,construction of Shed with Toilets (125X80 feet area) near Yogshala west side of Darana Road in Gram Bheswamata Sarangpur District Rajgrah,2025-09-09,15300000.0,2025-12-19
14811,Normal/Others,"Construction of CC Road and paver block from the gate of Patel Shankarlal Dungardas house in Vidaj village, between Umiya Mata temple and Ramapir temple to the Garnala of Umiya Mata vadi",Gujarat,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA),Mayankkumar Nayak (2024-30) (2024-2030),Elected MP,"Construction of CC Road and paver block from the gate of Patel Shankarlal Dungardas house in Vidaj village, between Umiya Mata temple and Ramapir temple to the Garnala of Umiya Mata vadi",2025-09-12,500000.0,2025-12-10
14812,Normal/Others,"Purchase of Advance Life Support Ambulance (ICU Ambulance) for Regional Cancer Centre,Trivandrum",Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),P. P. Suneer (2024-30) (2024-2030),Elected MP,"Purchase of Advance Life Support Ambulance (ICU Ambulance) for Regional Cancer Centre,Trivandrum",2025-09-15,4000000.0,
14813,Normal/Others,Construction of C.C. Road from the house of main road Anil Babu to the house of house of Telephone Exchange Shri Omveer in Village Dalla Wala (offline),Uttarakhand,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),Kalpana Saini (2022-28) (2022-2028),Elected MP,Construction of C.C. Road from the house of main road Anil Babu to the house of house of Telephone Exchange Shri Omveer in Village Dalla Wala (offline),2025-09-09,231000.0,2025-09-24
14814,Normal/Others,Purchase of School Bus for GLPS Payyanadam,Kerala,PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA),P. P. Suneer (2024-30) (2024-2030),Elected MP,Purchase of School Bus for GLPS Payyanadam,2025-09-15,2450000.0,2026-07-18
14815,Normal/Others,"Purchase of School Van for GLPS,Lakkidi",Kerala,WAYANAD(DISTRICT COLLECTOR WAYANAD_IDA),P. P. Suneer (2024-30) (2024-2030),Elected MP,"Purchase of School Van for GLPS,Lakkidi",2025-09-15,1700000.0,2026-01-13
14816,Normal/Others,Construction of C.C. Road from the houses of Jasraj and Manoj to main road in Village Dalla Wala (Offline),Uttarakhand,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),Kalpana Saini (2022-28) (2022-2028),Elected MP,Construction of C.C. Road from the houses of Jasraj and Manoj to main road in Village Dalla Wala (Offline),2025-09-09,250000.0,2025-09-24
14817,Normal/Others,construction of C.C. road from the house of main road Shivraj to the houses of Amit and Ompal in village Dalla wala (Offline),Uttarakhand,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),Kalpana Saini (2022-28) (2022-2028),Elected MP,construction of C.C. road from the house of main road Shivraj to the houses of Amit and Ompal in village Dalla wala (Offline),2025-09-09,124000.0,2025-09-24
14818,Normal/Others,Construction of C.C. road from the house of main road Ganesh to the houses of Dhiraj and Narpal in Village Dalla Wala (Offline),Uttarakhand,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),Kalpana Saini (2022-28) (2022-2028),Elected MP,Construction of C.C. road from the house of main road Ganesh to the houses of Dhiraj and Narpal in Village Dalla Wala (Offline),2025-09-09,237000.0,2025-09-24
14819,Normal/Others,"Purchase of School Bus or Van for Buds Rehabilitation Centre , Thrikkalangode",Kerala,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),P. P. Suneer (2024-30) (2024-2030),Elected MP,"Purchase of School Bus or Van for Buds Rehabilitation Centre , Thrikkalangode",2025-09-15,1700000.0,2026-06-18
